Ovr,Name,Pac,Sho,Pas,Dri,Def,Phy,Pic,Club,Nation
83,mascherano,65,53,71,70,82,77,https://futhead.cursecdn.com/static/img/18/players/142754.png,https://futhead.cursecdn.com/static/img/18/clubs/241.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
83,süle,65,41,51,50,83,81,https://futhead.cursecdn.com/static/img/18/players/212190.png,https://futhead.cursecdn.com/static/img/18/clubs/21.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
83,garay,43,64,66,65,84,80,https://futhead.cursecdn.com/static/img/18/players/170481.png,https://futhead.cursecdn.com/static/img/18/clubs/461.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
83,marquinhos,71,38,68,70,84,76,https://futhead.cursecdn.com/static/img/18/players/207865.png,https://futhead.cursecdn.com/static/img/18/clubs/73.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
83,dijk,73,60,67,70,83,85,https://futhead.cursecdn.com/static/img/18/players/203376.png,https://futhead.cursecdn.com/static/img/18/clubs/17.png,https://futhead.cursecdn.com/static/img/18/nations/34.png
83,perrin,68,65,69,68,86,80,https://futhead.cursecdn.com/static/img/18/players/159147.png,https://futhead.cursecdn.com/static/img/18/clubs/1819.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
83,giménez,76,63,71,72,88,83,https://futhead.cursecdn.com/static/img/18/players/216460.png,https://futhead.cursecdn.com/static/img/18/clubs/240.png,https://futhead.cursecdn.com/static/img/18/nations/60.png
83,musacchio,65,58,76,73,90,77,https://futhead.cursecdn.com/static/img/18/players/186547.png,https://futhead.cursecdn.com/static/img/18/clubs/47.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
83,toprak,74,46,56,60,90,85,https://futhead.cursecdn.com/static/img/18/players/185239.png,https://futhead.cursecdn.com/static/img/18/clubs/22.png,https://futhead.cursecdn.com/static/img/18/nations/48.png
83,otamendi,75,50,72,68,88,84,https://futhead.cursecdn.com/static/img/18/players/192366.png,https://futhead.cursecdn.com/static/img/18/clubs/10.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
83,matip,64,58,75,72,89,76,https://futhead.cursecdn.com/static/img/18/players/197061.png,https://futhead.cursecdn.com/static/img/18/clubs/9.png,https://futhead.cursecdn.com/static/img/18/nations/103.png
83,vrij,68,54,70,71,87,81,https://futhead.cursecdn.com/static/img/18/players/198176.png,https://futhead.cursecdn.com/static/img/18/clubs/46.png,https://futhead.cursecdn.com/static/img/18/nations/34.png
83,höwedes,72,56,73,74,88,79,https://futhead.cursecdn.com/static/img/18/players/179784.png,https://futhead.cursecdn.com/static/img/18/clubs/45.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
82,acerbi,65,48,65,64,88,78,https://futhead.cursecdn.com/static/img/18/players/199845.png,https://futhead.cursecdn.com/static/img/18/clubs/46.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
82,christensen,65,61,69,66,86,76,https://futhead.cursecdn.com/static/img/18/players/213661.png,https://futhead.cursecdn.com/static/img/18/clubs/5.png,https://futhead.cursecdn.com/static/img/18/nations/13.png
82,martínez,78,52,55,61,87,84,https://futhead.cursecdn.com/static/img/18/players/204525.png,https://futhead.cursecdn.com/static/img/18/clubs/448.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
82,felipe,79,55,77,74,87,79,https://futhead.cursecdn.com/static/img/18/players/207863.png,https://futhead.cursecdn.com/static/img/18/clubs/236.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
82,ćorluka,71,49,60,68,88,77,https://futhead.cursecdn.com/static/img/18/players/181786.png,https://futhead.cursecdn.com/static/img/18/clubs/100765.png,https://futhead.cursecdn.com/static/img/18/nations/10.png
82,ivanović,50,60,69,66,86,80,https://futhead.cursecdn.com/static/img/18/players/178372.png,https://futhead.cursecdn.com/static/img/18/clubs/100769.png,https://futhead.cursecdn.com/static/img/18/nations/51.png
82,tah,66,58,72,66,87,80,https://futhead.cursecdn.com/static/img/18/players/213331.png,https://futhead.cursecdn.com/static/img/18/clubs/32.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
82,naldo,70,64,74,71,84,81,https://futhead.cursecdn.com/static/img/18/players/171919.png,https://futhead.cursecdn.com/static/img/18/clubs/34.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
82,ruíz,78,52,55,61,87,84,https://futhead.cursecdn.com/static/img/18/players/193469.png,https://futhead.cursecdn.com/static/img/18/clubs/483.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
82,acerbi,68,50,57,61,86,80,https://futhead.cursecdn.com/static/img/18/players/199845.png,https://futhead.cursecdn.com/static/img/18/clubs/111974.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
82,rüdiger,74,44,55,65,86,83,https://futhead.cursecdn.com/static/img/18/players/205452.png,https://futhead.cursecdn.com/static/img/18/clubs/5.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
82,fazio,63,58,61,58,85,82,https://futhead.cursecdn.com/static/img/18/players/179847.png,https://futhead.cursecdn.com/static/img/18/clubs/52.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
82,rojo,67,65,72,70,85,81,https://futhead.cursecdn.com/static/img/18/players/201862.png,https://futhead.cursecdn.com/static/img/18/clubs/11.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
82,albiol,63,54,65,65,84,83,https://futhead.cursecdn.com/static/img/18/players/157481.png,https://futhead.cursecdn.com/static/img/18/clubs/48.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
82,savić,56,32,44,55,86,84,https://futhead.cursecdn.com/static/img/18/players/204639.png,https://futhead.cursecdn.com/static/img/18/clubs/240.png,https://futhead.cursecdn.com/static/img/18/nations/15.png
82,dier,79,45,61,65,84,79,https://futhead.cursecdn.com/static/img/18/players/202335.png,https://futhead.cursecdn.com/static/img/18/clubs/18.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
82,martínez,71,34,57,65,88,73,https://futhead.cursecdn.com/static/img/18/players/204525.png,https://futhead.cursecdn.com/static/img/18/clubs/457.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
82,williams,79,55,74,74,86,78,https://futhead.cursecdn.com/static/img/18/players/163824.png,https://futhead.cursecdn.com/static/img/18/clubs/7.png,https://futhead.cursecdn.com/static/img/18/nations/50.png
81,marcelo,69,41,58,66,86,78,https://futhead.cursecdn.com/static/img/18/players/180334.png,https://futhead.cursecdn.com/static/img/18/clubs/66.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
81,jones,69,71,65,63,85,76,https://futhead.cursecdn.com/static/img/18/players/194957.png,https://futhead.cursecdn.com/static/img/18/clubs/11.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
81,bartra,67,42,52,51,85,82,https://futhead.cursecdn.com/static/img/18/players/198141.png,https://futhead.cursecdn.com/static/img/18/clubs/449.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
81,coates,76,38,69,70,85,76,https://futhead.cursecdn.com/static/img/18/players/197655.png,https://futhead.cursecdn.com/static/img/18/clubs/237.png,https://futhead.cursecdn.com/static/img/18/nations/60.png
81,škrtel,69,41,58,66,86,78,https://futhead.cursecdn.com/static/img/18/players/166706.png,https://futhead.cursecdn.com/static/img/18/clubs/326.png,https://futhead.cursecdn.com/static/img/18/nations/43.png
81,kjær,69,50,66,62,86,78,https://futhead.cursecdn.com/static/img/18/players/179645.png,https://futhead.cursecdn.com/static/img/18/clubs/481.png,https://futhead.cursecdn.com/static/img/18/nations/13.png
81,sánchez,69,50,66,62,86,78,https://futhead.cursecdn.com/static/img/18/players/220793.png,https://futhead.cursecdn.com/static/img/18/clubs/18.png,https://futhead.cursecdn.com/static/img/18/nations/56.png
81,christensen,67,57,63,63,83,79,https://futhead.cursecdn.com/static/img/18/players/213661.png,https://futhead.cursecdn.com/static/img/18/clubs/5.png,https://futhead.cursecdn.com/static/img/18/nations/13.png
81,dante,78,42,59,66,84,84,https://futhead.cursecdn.com/static/img/18/players/158625.png,https://futhead.cursecdn.com/static/img/18/clubs/72.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
81,mertesacker,75,41,62,66,85,78,https://futhead.cursecdn.com/static/img/18/players/53612.png,https://futhead.cursecdn.com/static/img/18/clubs/1.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
81,sakho,74,42,54,65,85,82,https://futhead.cursecdn.com/static/img/18/players/183285.png,https://futhead.cursecdn.com/static/img/18/clubs/1799.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
81,lovren,80,19,42,61,86,83,https://futhead.cursecdn.com/static/img/18/players/195086.png,https://futhead.cursecdn.com/static/img/18/clubs/9.png,https://futhead.cursecdn.com/static/img/18/nations/10.png
81,astori,63,58,52,62,84,78,https://futhead.cursecdn.com/static/img/18/players/173198.png,https://futhead.cursecdn.com/static/img/18/clubs/110374.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
81,bartra,73,26,43,57,85,86,https://futhead.cursecdn.com/static/img/18/players/198141.png,https://futhead.cursecdn.com/static/img/18/clubs/22.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
81,rami,57,41,58,61,85,78,https://futhead.cursecdn.com/static/img/18/players/183280.png,https://futhead.cursecdn.com/static/img/18/clubs/219.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
81,smalling,73,60,67,70,83,85,https://futhead.cursecdn.com/static/img/18/players/189881.png,https://futhead.cursecdn.com/static/img/18/clubs/11.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
81,keane,74,64,71,71,82,79,https://futhead.cursecdn.com/static/img/18/players/207599.png,https://futhead.cursecdn.com/static/img/18/clubs/7.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
81,rodríguez,65,53,71,70,82,77,https://futhead.cursecdn.com/static/img/18/players/142780.png,https://futhead.cursecdn.com/static/img/18/clubs/1013.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
81,fernández,65,41,51,50,83,81,https://futhead.cursecdn.com/static/img/18/players/200724.png,https://futhead.cursecdn.com/static/img/18/clubs/243.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
80,blind,43,64,66,65,84,80,https://futhead.cursecdn.com/static/img/18/players/190815.png,https://futhead.cursecdn.com/static/img/18/clubs/245.png,https://futhead.cursecdn.com/static/img/18/nations/34.png
80,marcano,71,38,68,70,84,76,https://futhead.cursecdn.com/static/img/18/players/173521.png,https://futhead.cursecdn.com/static/img/18/clubs/52.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
80,mina,73,60,67,70,83,85,https://futhead.cursecdn.com/static/img/18/players/220523.png,https://futhead.cursecdn.com/static/img/18/clubs/241.png,https://futhead.cursecdn.com/static/img/18/nations/56.png
80,škriniar,68,65,69,68,86,80,https://futhead.cursecdn.com/static/img/18/players/232363.png,https://futhead.cursecdn.com/static/img/18/clubs/44.png,https://futhead.cursecdn.com/static/img/18/nations/43.png
80,stones,76,63,71,72,88,83,https://futhead.cursecdn.com/static/img/18/players/203574.png,https://futhead.cursecdn.com/static/img/18/clubs/10.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
80,moreno,65,58,76,73,90,77,https://futhead.cursecdn.com/static/img/18/players/173432.png,https://futhead.cursecdn.com/static/img/18/clubs/457.png,https://futhead.cursecdn.com/static/img/18/nations/83.png
80,maicon,74,46,56,60,90,85,https://futhead.cursecdn.com/static/img/18/players/191687.png,https://futhead.cursecdn.com/static/img/18/clubs/325.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
80,marcano,75,50,72,68,88,84,https://futhead.cursecdn.com/static/img/18/players/173521.png,https://futhead.cursecdn.com/static/img/18/clubs/236.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
80,rakitskyi,64,58,75,72,89,76,https://futhead.cursecdn.com/static/img/18/players/195861.png,https://futhead.cursecdn.com/static/img/18/clubs/101059.png,https://futhead.cursecdn.com/static/img/18/nations/49.png
80,tasci,68,54,70,71,87,81,https://futhead.cursecdn.com/static/img/18/players/177519.png,https://futhead.cursecdn.com/static/img/18/clubs/100767.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
80,granqvist,72,56,73,74,88,79,https://futhead.cursecdn.com/static/img/18/players/156713.png,https://futhead.cursecdn.com/static/img/18/clubs/112218.png,https://futhead.cursecdn.com/static/img/18/nations/46.png
80,moreno,65,48,65,64,88,78,https://futhead.cursecdn.com/static/img/18/players/173432.png,https://futhead.cursecdn.com/static/img/18/clubs/52.png,https://futhead.cursecdn.com/static/img/18/nations/83.png
80,botteghin,65,61,69,66,86,76,https://futhead.cursecdn.com/static/img/18/players/203888.png,https://futhead.cursecdn.com/static/img/18/clubs/246.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
80,jardel,78,52,55,61,87,84,https://futhead.cursecdn.com/static/img/18/players/168530.png,https://futhead.cursecdn.com/static/img/18/clubs/234.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
80,jemerson,79,55,77,74,87,79,https://futhead.cursecdn.com/static/img/18/players/215792.png,https://futhead.cursecdn.com/static/img/18/clubs/69.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
80,ogbonna,71,49,60,68,88,77,https://futhead.cursecdn.com/static/img/18/players/183855.png,https://futhead.cursecdn.com/static/img/18/clubs/19.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
80,sidnei,50,60,69,66,86,80,https://futhead.cursecdn.com/static/img/18/players/182002.png,https://futhead.cursecdn.com/static/img/18/clubs/242.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
80,vogt,66,58,72,66,87,80,https://futhead.cursecdn.com/static/img/18/players/192641.png,https://futhead.cursecdn.com/static/img/18/clubs/10029.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
80,brooks,70,64,74,71,84,81,https://futhead.cursecdn.com/static/img/18/players/204082.png,https://futhead.cursecdn.com/static/img/18/clubs/175.png,https://futhead.cursecdn.com/static/img/18/nations/95.png
80,mathieu,78,52,55,61,87,84,https://futhead.cursecdn.com/static/img/18/players/112316.png,https://futhead.cursecdn.com/static/img/18/clubs/237.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
80,bender,68,50,57,61,86,80,https://futhead.cursecdn.com/static/img/18/players/177458.png,https://futhead.cursecdn.com/static/img/18/clubs/32.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
80,jagielka,74,44,55,65,86,83,https://futhead.cursecdn.com/static/img/18/players/53914.png,https://futhead.cursecdn.com/static/img/18/clubs/7.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
80,paletta,63,58,61,58,85,82,https://futhead.cursecdn.com/static/img/18/players/165526.png,https://futhead.cursecdn.com/static/img/18/clubs/47.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
80,fonte,67,65,72,70,85,81,https://futhead.cursecdn.com/static/img/18/players/171791.png,https://futhead.cursecdn.com/static/img/18/clubs/19.png,https://futhead.cursecdn.com/static/img/18/nations/38.png
80,thomas,63,54,65,65,84,83,https://futhead.cursecdn.com/static/img/18/players/184190.png,https://futhead.cursecdn.com/static/img/18/clubs/1530.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
80,cabral,56,32,44,55,86,84,https://futhead.cursecdn.com/static/img/18/players/165536.png,https://futhead.cursecdn.com/static/img/18/clubs/450.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
80,rugani,79,45,61,65,84,79,https://futhead.cursecdn.com/static/img/18/players/211320.png,https://futhead.cursecdn.com/static/img/18/clubs/45.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
80,nastasić,71,34,57,65,88,73,https://futhead.cursecdn.com/static/img/18/players/205362.png,https://futhead.cursecdn.com/static/img/18/clubs/34.png,https://futhead.cursecdn.com/static/img/18/nations/51.png
80,carriço,79,55,74,74,86,78,https://futhead.cursecdn.com/static/img/18/players/189156.png,https://futhead.cursecdn.com/static/img/18/clubs/481.png,https://futhead.cursecdn.com/static/img/18/nations/38.png
79,sané,69,41,58,66,86,78,https://futhead.cursecdn.com/static/img/18/players/201956.png,https://futhead.cursecdn.com/static/img/18/clubs/34.png,https://futhead.cursecdn.com/static/img/18/nations/136.png
79,zouma,69,71,65,63,85,76,https://futhead.cursecdn.com/static/img/18/players/204311.png,https://futhead.cursecdn.com/static/img/18/clubs/5.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
79,evans,67,42,52,51,85,82,https://futhead.cursecdn.com/static/img/18/players/169588.png,https://futhead.cursecdn.com/static/img/18/clubs/95.png,https://futhead.cursecdn.com/static/img/18/nations/35.png
79,vida,76,38,69,70,85,76,https://futhead.cursecdn.com/static/img/18/players/199206.png,https://futhead.cursecdn.com/static/img/18/clubs/327.png,https://futhead.cursecdn.com/static/img/18/nations/10.png
79,ginter,69,41,58,66,86,78,https://futhead.cursecdn.com/static/img/18/players/207862.png,https://futhead.cursecdn.com/static/img/18/clubs/23.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
79,carlos,69,50,66,62,86,78,https://futhead.cursecdn.com/static/img/18/players/219693.png,https://futhead.cursecdn.com/static/img/18/clubs/71.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
79,maguire,69,50,66,62,86,78,https://futhead.cursecdn.com/static/img/18/players/203263.png,https://futhead.cursecdn.com/static/img/18/clubs/95.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
79,maksimović,67,57,63,63,83,79,https://futhead.cursecdn.com/static/img/18/players/215466.png,https://futhead.cursecdn.com/static/img/18/clubs/100767.png,https://futhead.cursecdn.com/static/img/18/nations/51.png
79,mangala,78,42,59,66,84,84,https://futhead.cursecdn.com/static/img/18/players/190531.png,https://futhead.cursecdn.com/static/img/18/clubs/7.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
79,lópez,75,41,62,66,85,78,https://futhead.cursecdn.com/static/img/18/players/215051.png,https://futhead.cursecdn.com/static/img/18/clubs/44.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
79,luisão,74,42,54,65,85,82,https://futhead.cursecdn.com/static/img/18/players/148711.png,https://futhead.cursecdn.com/static/img/18/clubs/234.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
79,maurício,80,19,42,61,86,83,https://futhead.cursecdn.com/static/img/18/players/187324.png,https://futhead.cursecdn.com/static/img/18/clubs/46.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
79,lindelöf,63,58,52,62,84,78,https://futhead.cursecdn.com/static/img/18/players/221660.png,https://futhead.cursecdn.com/static/img/18/clubs/11.png,https://futhead.cursecdn.com/static/img/18/nations/46.png
79,mexer,73,26,43,57,85,86,https://futhead.cursecdn.com/static/img/18/players/196801.png,https://futhead.cursecdn.com/static/img/18/clubs/74.png,https://futhead.cursecdn.com/static/img/18/nations/130.png
79,marcelo,57,41,58,61,85,78,https://futhead.cursecdn.com/static/img/18/players/180334.png,https://futhead.cursecdn.com/static/img/18/clubs/66.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
79,lópez,73,60,67,70,83,85,https://futhead.cursecdn.com/static/img/18/players/215051.png,https://futhead.cursecdn.com/static/img/18/clubs/234.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
79,berezutskiy,74,64,71,71,82,79,https://futhead.cursecdn.com/static/img/18/players/148122.png,https://futhead.cursecdn.com/static/img/18/clubs/315.png,https://futhead.cursecdn.com/static/img/18/nations/40.png
