Ovr,Name,Pac,Sho,Pas,Dri,Def,Phy,Pic,Club,Nation
79,lozano,93,75,72,81,34,61,https://futhead.cursecdn.com/static/img/18/players/221992.png,https://futhead.cursecdn.com/static/img/18/clubs/247.png,https://futhead.cursecdn.com/static/img/18/nations/83.png
79,ljajić,80,74,76,84,32,62,https://futhead.cursecdn.com/static/img/18/players/190544.png,https://futhead.cursecdn.com/static/img/18/clubs/54.png,https://futhead.cursecdn.com/static/img/18/nations/51.png
79,konoplyanka,86,76,76,81,30,58,https://futhead.cursecdn.com/static/img/18/players/200641.png,https://futhead.cursecdn.com/static/img/18/clubs/34.png,https://futhead.cursecdn.com/static/img/18/nations/49.png
79,boufal,82,71,72,85,36,43,https://futhead.cursecdn.com/static/img/18/players/211381.png,https://futhead.cursecdn.com/static/img/18/clubs/17.png,https://futhead.cursecdn.com/static/img/18/nations/129.png
79,oyarzabal,73,73,76,79,33,57,https://futhead.cursecdn.com/static/img/18/players/230142.png,https://futhead.cursecdn.com/static/img/18/clubs/457.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
79,nolito,72,78,76,80,39,67,https://futhead.cursecdn.com/static/img/18/players/199561.png,https://futhead.cursecdn.com/static/img/18/clubs/481.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
78,niang,89,75,69,81,26,67,https://futhead.cursecdn.com/static/img/18/players/204077.png,https://futhead.cursecdn.com/static/img/18/clubs/54.png,https://futhead.cursecdn.com/static/img/18/nations/136.png
78,hurtado,91,75,72,79,46,71,https://futhead.cursecdn.com/static/img/18/players/212456.png,https://futhead.cursecdn.com/static/img/18/clubs/1032.png,https://futhead.cursecdn.com/static/img/18/nations/56.png
78,philipp,80,78,70,80,33,65,https://futhead.cursecdn.com/static/img/18/players/216497.png,https://futhead.cursecdn.com/static/img/18/clubs/22.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
78,bongonda,83,70,73,80,27,51,https://futhead.cursecdn.com/static/img/18/players/217877.png,https://futhead.cursecdn.com/static/img/18/clubs/15005.png,https://futhead.cursecdn.com/static/img/18/nations/7.png
78,giaccherini,78,70,76,82,62,62,https://futhead.cursecdn.com/static/img/18/players/192841.png,https://futhead.cursecdn.com/static/img/18/clubs/192.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
78,elia,90,71,69,84,31,67,https://futhead.cursecdn.com/static/img/18/players/172049.png,https://futhead.cursecdn.com/static/img/18/clubs/101014.png,https://futhead.cursecdn.com/static/img/18/nations/34.png
78,izquierdo,93,73,67,81,27,62,https://futhead.cursecdn.com/static/img/18/players/219411.png,https://futhead.cursecdn.com/static/img/18/clubs/1808.png,https://futhead.cursecdn.com/static/img/18/nations/56.png
78,acosta,93,72,70,80,33,55,https://futhead.cursecdn.com/static/img/18/players/188268.png,https://futhead.cursecdn.com/static/img/18/clubs/110395.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
78,lozano,93,72,71,81,34,61,https://futhead.cursecdn.com/static/img/18/players/221992.png,https://futhead.cursecdn.com/static/img/18/clubs/247.png,https://futhead.cursecdn.com/static/img/18/nations/83.png
78,giaccherini,78,70,76,82,62,62,https://futhead.cursecdn.com/static/img/18/players/192841.png,https://futhead.cursecdn.com/static/img/18/clubs/48.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
78,bongonda,83,70,73,80,27,51,https://futhead.cursecdn.com/static/img/18/players/217877.png,https://futhead.cursecdn.com/static/img/18/clubs/436.png,https://futhead.cursecdn.com/static/img/18/nations/7.png
78,muniain,81,70,72,82,43,49,https://futhead.cursecdn.com/static/img/18/players/189575.png,https://futhead.cursecdn.com/static/img/18/clubs/448.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
78,niang,89,75,69,81,26,67,https://futhead.cursecdn.com/static/img/18/players/204077.png,https://futhead.cursecdn.com/static/img/18/clubs/54.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
77,politano,82,69,70,82,17,50,https://futhead.cursecdn.com/static/img/18/players/216409.png,https://futhead.cursecdn.com/static/img/18/clubs/44.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
77,younes,80,61,72,85,27,56,https://futhead.cursecdn.com/static/img/18/players/205966.png,https://futhead.cursecdn.com/static/img/18/clubs/48.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
77,sisto,85,74,72,80,52,67,https://futhead.cursecdn.com/static/img/18/players/212196.png,https://futhead.cursecdn.com/static/img/18/clubs/450.png,https://futhead.cursecdn.com/static/img/18/nations/13.png
77,jota,81,74,66,82,44,67,https://futhead.cursecdn.com/static/img/18/players/224458.png,https://futhead.cursecdn.com/static/img/18/clubs/110.png,https://futhead.cursecdn.com/static/img/18/nations/38.png
77,younes,80,61,72,85,27,56,https://futhead.cursecdn.com/static/img/18/players/205966.png,https://futhead.cursecdn.com/static/img/18/clubs/245.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
77,pabón,88,79,71,78,41,81,https://futhead.cursecdn.com/static/img/18/players/196143.png,https://futhead.cursecdn.com/static/img/18/clubs/1032.png,https://futhead.cursecdn.com/static/img/18/nations/56.png
