Ovr,Name,Pac,Sho,Pas,Dri,Def,Phy,Pic,Club,Nation
82,iborra,50,73,73,69,83,83,https://futhead.cursecdn.com/static/img/18/players/189560.png,https://futhead.cursecdn.com/static/img/18/clubs/95.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
81,krychowiak,65,58,72,67,79,86,https://futhead.cursecdn.com/static/img/18/players/197242.png,https://futhead.cursecdn.com/static/img/18/clubs/73.png,https://futhead.cursecdn.com/static/img/18/nations/37.png
81,garcía,48,58,74,71,73,80,https://futhead.cursecdn.com/static/img/18/players/216194.png,https://futhead.cursecdn.com/static/img/18/clubs/448.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
81,motta,32,64,76,68,76,82,https://futhead.cursecdn.com/static/img/18/players/49370.png,https://futhead.cursecdn.com/static/img/18/clubs/73.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
81,garcía,48,58,74,71,73,80,https://futhead.cursecdn.com/static/img/18/players/216194.png,https://futhead.cursecdn.com/static/img/18/clubs/467.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
81,weigl,70,49,76,76,76,68,https://futhead.cursecdn.com/static/img/18/players/222028.png,https://futhead.cursecdn.com/static/img/18/clubs/22.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
81,krychowiak,65,58,72,67,79,86,https://futhead.cursecdn.com/static/img/18/players/197242.png,https://futhead.cursecdn.com/static/img/18/clubs/109.png,https://futhead.cursecdn.com/static/img/18/nations/37.png
81,camacho,61,60,71,70,80,81,https://futhead.cursecdn.com/static/img/18/players/188005.png,https://futhead.cursecdn.com/static/img/18/clubs/175.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
80,ahmadi,65,62,74,77,72,78,https://futhead.cursecdn.com/static/img/18/players/162329.png,https://futhead.cursecdn.com/static/img/18/clubs/607.png,https://futhead.cursecdn.com/static/img/18/nations/129.png
80,kondogbia,74,72,73,78,78,84,https://futhead.cursecdn.com/static/img/18/players/201455.png,https://futhead.cursecdn.com/static/img/18/clubs/461.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
80,leiva,64,46,71,72,78,75,https://futhead.cursecdn.com/static/img/18/players/176266.png,https://futhead.cursecdn.com/static/img/18/clubs/46.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
80,fuego,56,60,72,68,78,78,https://futhead.cursecdn.com/static/img/18/players/146460.png,https://futhead.cursecdn.com/static/img/18/clubs/483.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
80,hutchinson,69,65,75,75,77,79,https://futhead.cursecdn.com/static/img/18/players/134744.png,https://futhead.cursecdn.com/static/img/18/clubs/327.png,https://futhead.cursecdn.com/static/img/18/nations/70.png
80,stepanenko,67,61,71,70,79,80,https://futhead.cursecdn.com/static/img/18/players/206413.png,https://futhead.cursecdn.com/static/img/18/clubs/101059.png,https://futhead.cursecdn.com/static/img/18/nations/49.png
80,topal,68,66,67,74,82,80,https://futhead.cursecdn.com/static/img/18/players/124635.png,https://futhead.cursecdn.com/static/img/18/clubs/326.png,https://futhead.cursecdn.com/static/img/18/nations/48.png
80,mccarthy,70,60,75,74,77,81,https://futhead.cursecdn.com/static/img/18/players/188253.png,https://futhead.cursecdn.com/static/img/18/clubs/7.png,https://futhead.cursecdn.com/static/img/18/nations/25.png
80,gonalons,82,66,76,81,82,84,https://futhead.cursecdn.com/static/img/18/players/193116.png,https://futhead.cursecdn.com/static/img/18/clubs/52.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
80,hector,40,62,79,78,82,81,https://futhead.cursecdn.com/static/img/18/players/208334.png,https://futhead.cursecdn.com/static/img/18/clubs/31.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
80,guilavogui,81,66,75,80,81,84,https://futhead.cursecdn.com/static/img/18/players/198118.png,https://futhead.cursecdn.com/static/img/18/clubs/175.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
80,fuego,75,81,80,79,83,84,https://futhead.cursecdn.com/static/img/18/players/146460.png,https://futhead.cursecdn.com/static/img/18/clubs/452.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
80,gustavo,63,69,74,72,86,87,https://futhead.cursecdn.com/static/img/18/players/185221.png,https://futhead.cursecdn.com/static/img/18/clubs/219.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
80,carrick,40,59,79,74,82,81,https://futhead.cursecdn.com/static/img/18/players/21146.png,https://futhead.cursecdn.com/static/img/18/clubs/11.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
79,marcone,73,74,80,78,80,81,https://futhead.cursecdn.com/static/img/18/players/215057.png,https://futhead.cursecdn.com/static/img/18/clubs/1878.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
79,fernando,62,68,74,72,84,86,https://futhead.cursecdn.com/static/img/18/players/184134.png,https://futhead.cursecdn.com/static/img/18/clubs/325.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
79,partey,78,67,77,76,82,84,https://futhead.cursecdn.com/static/img/18/players/209989.png,https://futhead.cursecdn.com/static/img/18/clubs/240.png,https://futhead.cursecdn.com/static/img/18/nations/117.png
79,coquelin,74,65,78,77,84,85,https://futhead.cursecdn.com/static/img/18/players/189271.png,https://futhead.cursecdn.com/static/img/18/clubs/461.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
79,marcone,74,65,78,77,84,85,https://futhead.cursecdn.com/static/img/18/players/215057.png,https://futhead.cursecdn.com/static/img/18/clubs/110395.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
79,denisov,64,70,78,74,81,87,https://futhead.cursecdn.com/static/img/18/players/147782.png,https://futhead.cursecdn.com/static/img/18/clubs/100765.png,https://futhead.cursecdn.com/static/img/18/nations/40.png
79,fernando,53,57,77,74,80,83,https://futhead.cursecdn.com/static/img/18/players/202642.png,https://futhead.cursecdn.com/static/img/18/clubs/100767.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
79,wernbloom,68,62,69,74,82,87,https://futhead.cursecdn.com/static/img/18/players/176731.png,https://futhead.cursecdn.com/static/img/18/clubs/315.png,https://futhead.cursecdn.com/static/img/18/nations/46.png
79,dendoncker,57,67,73,71,80,88,https://futhead.cursecdn.com/static/img/18/players/212501.png,https://futhead.cursecdn.com/static/img/18/clubs/229.png,https://futhead.cursecdn.com/static/img/18/nations/7.png
79,leiva,76,60,70,77,83,81,https://futhead.cursecdn.com/static/img/18/players/176266.png,https://futhead.cursecdn.com/static/img/18/clubs/46.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
79,toulalan,69,63,81,80,75,75,https://futhead.cursecdn.com/static/img/18/players/112253.png,https://futhead.cursecdn.com/static/img/18/clubs/59.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
79,fellaini,64,70,76,72,80,87,https://futhead.cursecdn.com/static/img/18/players/176944.png,https://futhead.cursecdn.com/static/img/18/clubs/11.png,https://futhead.cursecdn.com/static/img/18/nations/7.png
79,baier,68,64,73,71,81,82,https://futhead.cursecdn.com/static/img/18/players/137351.png,https://futhead.cursecdn.com/static/img/18/clubs/100409.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
79,coquelin,68,62,76,77,79,81,https://futhead.cursecdn.com/static/img/18/players/189271.png,https://futhead.cursecdn.com/static/img/18/clubs/1.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
79,kramer,74,65,76,76,83,83,https://futhead.cursecdn.com/static/img/18/players/204024.png,https://futhead.cursecdn.com/static/img/18/clubs/23.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
79,romeu,66,62,69,70,82,81,https://futhead.cursecdn.com/static/img/18/players/199576.png,https://futhead.cursecdn.com/static/img/18/clubs/17.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
79,şahin,77,61,76,77,73,80,https://futhead.cursecdn.com/static/img/18/players/170797.png,https://futhead.cursecdn.com/static/img/18/clubs/22.png,https://futhead.cursecdn.com/static/img/18/nations/48.png
79,yacob,53,57,66,68,81,85,https://futhead.cursecdn.com/static/img/18/players/183893.png,https://futhead.cursecdn.com/static/img/18/clubs/109.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
79,diarra,50,66,80,72,72,78,https://futhead.cursecdn.com/static/img/18/players/163711.png,https://futhead.cursecdn.com/static/img/18/clubs/73.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
79,vainqueur,64,66,70,74,82,91,https://futhead.cursecdn.com/static/img/18/players/181402.png,https://futhead.cursecdn.com/static/img/18/clubs/741.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
79,barry,68,64,73,73,82,79,https://futhead.cursecdn.com/static/img/18/players/6826.png,https://futhead.cursecdn.com/static/img/18/clubs/109.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
78,pizarro,74,48,68,71,81,81,https://futhead.cursecdn.com/static/img/18/players/207939.png,https://futhead.cursecdn.com/static/img/18/clubs/1970.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
78,n&#39;diaye,73,49,70,74,81,83,https://futhead.cursecdn.com/static/img/18/players/188879.png,https://futhead.cursecdn.com/static/img/18/clubs/483.png,https://futhead.cursecdn.com/static/img/18/nations/136.png
78,gbamin,72,70,82,76,76,81,https://futhead.cursecdn.com/static/img/18/players/214947.png,https://futhead.cursecdn.com/static/img/18/clubs/169.png,https://futhead.cursecdn.com/static/img/18/nations/108.png
78,m&#39;vila,73,73,76,77,77,78,https://futhead.cursecdn.com/static/img/18/players/187052.png,https://futhead.cursecdn.com/static/img/18/clubs/1819.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
78,m&#39;vila,77,61,76,77,73,80,https://futhead.cursecdn.com/static/img/18/players/187052.png,https://futhead.cursecdn.com/static/img/18/clubs/110227.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
78,souza,50,73,73,69,83,83,https://futhead.cursecdn.com/static/img/18/players/189423.png,https://futhead.cursecdn.com/static/img/18/clubs/326.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
78,glushakov,65,58,72,67,79,86,https://futhead.cursecdn.com/static/img/18/players/187366.png,https://futhead.cursecdn.com/static/img/18/clubs/100767.png,https://futhead.cursecdn.com/static/img/18/nations/40.png
78,alonso,48,58,74,71,73,80,https://futhead.cursecdn.com/static/img/18/players/190971.png,https://futhead.cursecdn.com/static/img/18/clubs/111144.png,https://futhead.cursecdn.com/static/img/18/nations/73.png
78,garcía,32,64,76,68,76,82,https://futhead.cursecdn.com/static/img/18/players/161754.png,https://futhead.cursecdn.com/static/img/18/clubs/449.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
78,pizarro,48,58,74,71,73,80,https://futhead.cursecdn.com/static/img/18/players/207939.png,https://futhead.cursecdn.com/static/img/18/clubs/481.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
78,gago,70,49,76,76,76,68,https://futhead.cursecdn.com/static/img/18/players/165517.png,https://futhead.cursecdn.com/static/img/18/clubs/1877.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
78,borges,65,58,72,67,79,86,https://futhead.cursecdn.com/static/img/18/players/190799.png,https://futhead.cursecdn.com/static/img/18/clubs/242.png,https://futhead.cursecdn.com/static/img/18/nations/72.png
78,bradley,61,60,71,70,80,81,https://futhead.cursecdn.com/static/img/18/players/155887.png,https://futhead.cursecdn.com/static/img/18/clubs/111651.png,https://futhead.cursecdn.com/static/img/18/nations/95.png
78,samaris,65,62,74,77,72,78,https://futhead.cursecdn.com/static/img/18/players/208230.png,https://futhead.cursecdn.com/static/img/18/clubs/234.png,https://futhead.cursecdn.com/static/img/18/nations/22.png
78,n&#39;diaye,74,72,73,78,78,84,https://futhead.cursecdn.com/static/img/18/players/188879.png,https://futhead.cursecdn.com/static/img/18/clubs/110.png,https://futhead.cursecdn.com/static/img/18/nations/136.png
78,cork,64,46,71,72,78,75,https://futhead.cursecdn.com/static/img/18/players/169706.png,https://futhead.cursecdn.com/static/img/18/clubs/1796.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
78,mosquera,56,60,72,68,78,78,https://futhead.cursecdn.com/static/img/18/players/178625.png,https://futhead.cursecdn.com/static/img/18/clubs/242.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
78,gillet,69,65,75,75,77,79,https://futhead.cursecdn.com/static/img/18/players/163186.png,https://futhead.cursecdn.com/static/img/18/clubs/280.png,https://futhead.cursecdn.com/static/img/18/nations/7.png
78,veloso,67,61,71,70,79,80,https://futhead.cursecdn.com/static/img/18/players/178007.png,https://futhead.cursecdn.com/static/img/18/clubs/110556.png,https://futhead.cursecdn.com/static/img/18/nations/38.png
78,tousart,68,66,67,74,82,80,https://futhead.cursecdn.com/static/img/18/players/227234.png,https://futhead.cursecdn.com/static/img/18/clubs/66.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
78,escalante,70,60,75,74,77,81,https://futhead.cursecdn.com/static/img/18/players/219391.png,https://futhead.cursecdn.com/static/img/18/clubs/467.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
78,demme,82,66,76,81,82,84,https://futhead.cursecdn.com/static/img/18/players/202325.png,https://futhead.cursecdn.com/static/img/18/clubs/112172.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
78,baumgartlinger,40,62,79,78,82,81,https://futhead.cursecdn.com/static/img/18/players/189606.png,https://futhead.cursecdn.com/static/img/18/clubs/32.png,https://futhead.cursecdn.com/static/img/18/nations/4.png
78,montolivo,81,66,75,80,81,84,https://futhead.cursecdn.com/static/img/18/players/159287.png,https://futhead.cursecdn.com/static/img/18/clubs/47.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
78,doucouré,75,81,80,79,83,84,https://futhead.cursecdn.com/static/img/18/players/208135.png,https://futhead.cursecdn.com/static/img/18/clubs/1795.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
78,skjelbred,63,69,74,72,86,87,https://futhead.cursecdn.com/static/img/18/players/152996.png,https://futhead.cursecdn.com/static/img/18/clubs/166.png,https://futhead.cursecdn.com/static/img/18/nations/36.png
78,rode,40,59,79,74,82,81,https://futhead.cursecdn.com/static/img/18/players/200215.png,https://futhead.cursecdn.com/static/img/18/clubs/22.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
77,meïté,73,74,80,78,80,81,https://futhead.cursecdn.com/static/img/18/players/205391.png,https://futhead.cursecdn.com/static/img/18/clubs/54.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
77,geis,62,68,74,72,84,86,https://futhead.cursecdn.com/static/img/18/players/202087.png,https://futhead.cursecdn.com/static/img/18/clubs/34.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
77,sánchez,78,67,77,76,82,84,https://futhead.cursecdn.com/static/img/18/players/182882.png,https://futhead.cursecdn.com/static/img/18/clubs/452.png,https://futhead.cursecdn.com/static/img/18/nations/56.png
77,zobnin,74,65,78,77,84,85,https://futhead.cursecdn.com/static/img/18/players/213160.png,https://futhead.cursecdn.com/static/img/18/clubs/100767.png,https://futhead.cursecdn.com/static/img/18/nations/40.png
77,meïté,74,65,78,77,84,85,https://futhead.cursecdn.com/static/img/18/players/205391.png,https://futhead.cursecdn.com/static/img/18/clubs/69.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
77,campaña,64,70,78,74,81,87,https://futhead.cursecdn.com/static/img/18/players/199823.png,https://futhead.cursecdn.com/static/img/18/clubs/1853.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
77,andré,53,57,77,74,80,83,https://futhead.cursecdn.com/static/img/18/players/190674.png,https://futhead.cursecdn.com/static/img/18/clubs/74.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
77,kaboré,68,62,69,74,82,87,https://futhead.cursecdn.com/static/img/18/players/179768.png,https://futhead.cursecdn.com/static/img/18/clubs/112218.png,https://futhead.cursecdn.com/static/img/18/nations/101.png
77,i̇nler,57,67,73,71,80,88,https://futhead.cursecdn.com/static/img/18/players/158810.png,https://futhead.cursecdn.com/static/img/18/clubs/101014.png,https://futhead.cursecdn.com/static/img/18/nations/47.png
77,song,76,60,70,77,83,81,https://futhead.cursecdn.com/static/img/18/players/157503.png,https://futhead.cursecdn.com/static/img/18/clubs/110227.png,https://futhead.cursecdn.com/static/img/18/nations/103.png
77,neves,69,63,81,80,75,75,https://futhead.cursecdn.com/static/img/18/players/224293.png,https://futhead.cursecdn.com/static/img/18/clubs/110.png,https://futhead.cursecdn.com/static/img/18/nations/38.png
77,valdifiori,64,70,76,72,80,87,https://futhead.cursecdn.com/static/img/18/players/188876.png,https://futhead.cursecdn.com/static/img/18/clubs/54.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
77,kranevitter,68,64,73,71,81,82,https://futhead.cursecdn.com/static/img/18/players/214977.png,https://futhead.cursecdn.com/static/img/18/clubs/100769.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
77,fernando,68,62,76,77,79,81,https://futhead.cursecdn.com/static/img/18/players/184134.png,https://futhead.cursecdn.com/static/img/18/clubs/325.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
77,diawara,74,65,76,76,83,83,https://futhead.cursecdn.com/static/img/18/players/230613.png,https://futhead.cursecdn.com/static/img/18/clubs/48.png,https://futhead.cursecdn.com/static/img/18/nations/118.png
77,torres,66,62,69,70,82,81,https://futhead.cursecdn.com/static/img/18/players/214332.png,https://futhead.cursecdn.com/static/img/18/clubs/463.png,https://futhead.cursecdn.com/static/img/18/nations/56.png
77,timor,77,61,76,77,73,80,https://futhead.cursecdn.com/static/img/18/players/199829.png,https://futhead.cursecdn.com/static/img/18/clubs/110062.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
77,cattermole,53,57,66,68,81,85,https://futhead.cursecdn.com/static/img/18/players/169607.png,https://futhead.cursecdn.com/static/img/18/clubs/106.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
77,obiang,50,66,80,72,72,78,https://futhead.cursecdn.com/static/img/18/players/200054.png,https://futhead.cursecdn.com/static/img/18/clubs/19.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
77,milivojević,64,66,70,74,82,91,https://futhead.cursecdn.com/static/img/18/players/206304.png,https://futhead.cursecdn.com/static/img/18/clubs/1799.png,https://futhead.cursecdn.com/static/img/18/nations/51.png
77,behrami,68,64,73,73,82,79,https://futhead.cursecdn.com/static/img/18/players/161805.png,https://futhead.cursecdn.com/static/img/18/clubs/55.png,https://futhead.cursecdn.com/static/img/18/nations/47.png
77,recio,74,48,68,71,81,81,https://futhead.cursecdn.com/static/img/18/players/201893.png,https://futhead.cursecdn.com/static/img/18/clubs/573.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
77,paredes,73,49,70,74,81,83,https://futhead.cursecdn.com/static/img/18/players/207439.png,https://futhead.cursecdn.com/static/img/18/clubs/100769.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
77,geis,72,70,82,76,76,81,https://futhead.cursecdn.com/static/img/18/players/202087.png,https://futhead.cursecdn.com/static/img/18/clubs/481.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
77,radovanović,73,73,76,77,77,78,https://futhead.cursecdn.com/static/img/18/players/186589.png,https://futhead.cursecdn.com/static/img/18/clubs/192.png,https://futhead.cursecdn.com/static/img/18/nations/51.png
77,magnanelli,77,61,76,77,73,80,https://futhead.cursecdn.com/static/img/18/players/149185.png,https://futhead.cursecdn.com/static/img/18/clubs/111974.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
77,elneny,50,73,73,69,83,83,https://futhead.cursecdn.com/static/img/18/players/213051.png,https://futhead.cursecdn.com/static/img/18/clubs/1.png,https://futhead.cursecdn.com/static/img/18/nations/111.png
77,sánchez,65,58,72,67,79,86,https://futhead.cursecdn.com/static/img/18/players/182882.png,https://futhead.cursecdn.com/static/img/18/clubs/110374.png,https://futhead.cursecdn.com/static/img/18/nations/56.png
77,stambouli,48,58,74,71,73,80,https://futhead.cursecdn.com/static/img/18/players/198200.png,https://futhead.cursecdn.com/static/img/18/clubs/34.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
77,partey,32,64,76,68,76,82,https://futhead.cursecdn.com/static/img/18/players/209989.png,https://futhead.cursecdn.com/static/img/18/clubs/240.png,https://futhead.cursecdn.com/static/img/18/nations/117.png
77,kouyaté,48,58,74,71,73,80,https://futhead.cursecdn.com/static/img/18/players/186801.png,https://futhead.cursecdn.com/static/img/18/clubs/19.png,https://futhead.cursecdn.com/static/img/18/nations/136.png
77,clasie,70,49,76,76,76,68,https://futhead.cursecdn.com/static/img/18/players/199422.png,https://futhead.cursecdn.com/static/img/18/clubs/231.png,https://futhead.cursecdn.com/static/img/18/nations/34.png
77,llorente,65,58,72,67,79,86,https://futhead.cursecdn.com/static/img/18/players/226161.png,https://futhead.cursecdn.com/static/img/18/clubs/243.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
77,hasebe,61,60,71,70,80,81,https://futhead.cursecdn.com/static/img/18/players/181098.png,https://futhead.cursecdn.com/static/img/18/clubs/1824.png,https://futhead.cursecdn.com/static/img/18/nations/163.png
77,britton,65,62,74,77,72,78,https://futhead.cursecdn.com/static/img/18/players/140415.png,https://futhead.cursecdn.com/static/img/18/clubs/1960.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
77,ndidi,74,72,73,78,78,84,https://futhead.cursecdn.com/static/img/18/players/226790.png,https://futhead.cursecdn.com/static/img/18/clubs/95.png,https://futhead.cursecdn.com/static/img/18/nations/133.png
