Ovr,Name,Pac,Sho,Pas,Dri,Def,Phy,Pic,Club,Nation
81,corona,83,72,74,88,40,51,https://futhead.cursecdn.com/static/img/18/players/193165.png,https://futhead.cursecdn.com/static/img/18/clubs/236.png,https://futhead.cursecdn.com/static/img/18/nations/83.png
81,martins,94,70,73,86,44,60,https://futhead.cursecdn.com/static/img/18/players/227055.png,https://futhead.cursecdn.com/static/img/18/clubs/237.png,https://futhead.cursecdn.com/static/img/18/nations/38.png
81,zaha,90,71,71,86,33,72,https://futhead.cursecdn.com/static/img/18/players/198717.png,https://futhead.cursecdn.com/static/img/18/clubs/1799.png,https://futhead.cursecdn.com/static/img/18/nations/108.png
80,walcott,91,75,72,80,38,66,https://futhead.cursecdn.com/static/img/18/players/164859.png,https://futhead.cursecdn.com/static/img/18/clubs/7.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
80,salvio,87,74,74,80,44,70,https://futhead.cursecdn.com/static/img/18/players/190972.png,https://futhead.cursecdn.com/static/img/18/clubs/234.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
80,walcott,91,75,72,80,38,66,https://futhead.cursecdn.com/static/img/18/players/164859.png,https://futhead.cursecdn.com/static/img/18/clubs/1.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
80,ayew,75,74,75,81,60,77,https://futhead.cursecdn.com/static/img/18/players/176571.png,https://futhead.cursecdn.com/static/img/18/clubs/19.png,https://futhead.cursecdn.com/static/img/18/nations/117.png
80,sarabia,76,73,80,83,30,53,https://futhead.cursecdn.com/static/img/18/players/198950.png,https://futhead.cursecdn.com/static/img/18/clubs/481.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
80,lens,89,76,76,81,32,71,https://futhead.cursecdn.com/static/img/18/players/178416.png,https://futhead.cursecdn.com/static/img/18/clubs/327.png,https://futhead.cursecdn.com/static/img/18/nations/34.png
80,castillejo,86,67,79,81,37,48,https://futhead.cursecdn.com/static/img/18/players/210617.png,https://futhead.cursecdn.com/static/img/18/clubs/483.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
80,león,67,76,83,81,40,62,https://futhead.cursecdn.com/static/img/18/players/175379.png,https://futhead.cursecdn.com/static/img/18/clubs/467.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
80,oxlade-chamberlain,88,70,74,83,52,70,https://futhead.cursecdn.com/static/img/18/players/198784.png,https://futhead.cursecdn.com/static/img/18/clubs/9.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
80,lamela,76,77,79,82,45,67,https://futhead.cursecdn.com/static/img/18/players/170368.png,https://futhead.cursecdn.com/static/img/18/clubs/18.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
80,candreva,78,80,76,79,56,71,https://futhead.cursecdn.com/static/img/18/players/173221.png,https://futhead.cursecdn.com/static/img/18/clubs/44.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
80,traoré,88,72,77,84,39,56,https://futhead.cursecdn.com/static/img/18/players/183909.png,https://futhead.cursecdn.com/static/img/18/clubs/23.png,https://futhead.cursecdn.com/static/img/18/nations/118.png
79,jurado,70,76,80,81,29,56,https://futhead.cursecdn.com/static/img/18/players/159171.png,https://futhead.cursecdn.com/static/img/18/clubs/112387.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
79,raphinha,87,76,73,81,34,71,https://futhead.cursecdn.com/static/img/18/players/233419.png,https://futhead.cursecdn.com/static/img/18/clubs/237.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
79,farfán,84,78,79,78,34,76,https://futhead.cursecdn.com/static/img/18/players/158133.png,https://futhead.cursecdn.com/static/img/18/clubs/100765.png,https://futhead.cursecdn.com/static/img/18/nations/59.png
79,joaquín,68,74,81,82,38,56,https://futhead.cursecdn.com/static/img/18/players/45186.png,https://futhead.cursecdn.com/static/img/18/clubs/449.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
79,pérez,82,74,73,80,29,72,https://futhead.cursecdn.com/static/img/18/players/193887.png,https://futhead.cursecdn.com/static/img/18/clubs/463.png,https://futhead.cursecdn.com/static/img/18/nations/58.png
79,rigoni,86,73,76,78,43,61,https://futhead.cursecdn.com/static/img/18/players/215259.png,https://futhead.cursecdn.com/static/img/18/clubs/100769.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
79,samedov,80,74,79,76,50,72,https://futhead.cursecdn.com/static/img/18/players/147621.png,https://futhead.cursecdn.com/static/img/18/clubs/100767.png,https://futhead.cursecdn.com/static/img/18/nations/40.png
79,višća,89,79,71,82,37,58,https://futhead.cursecdn.com/static/img/18/players/205678.png,https://futhead.cursecdn.com/static/img/18/clubs/101014.png,https://futhead.cursecdn.com/static/img/18/nations/8.png
79,amrabat,81,75,76,81,57,72,https://futhead.cursecdn.com/static/img/18/players/183108.png,https://futhead.cursecdn.com/static/img/18/clubs/100888.png,https://futhead.cursecdn.com/static/img/18/nations/129.png
79,pérez,82,74,73,80,29,72,https://futhead.cursecdn.com/static/img/18/players/193887.png,https://futhead.cursecdn.com/static/img/18/clubs/452.png,https://futhead.cursecdn.com/static/img/18/nations/58.png
79,keko,79,69,78,80,43,64,https://futhead.cursecdn.com/static/img/18/players/194174.png,https://futhead.cursecdn.com/static/img/18/clubs/573.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
79,coman,92,75,72,82,19,58,https://futhead.cursecdn.com/static/img/18/players/213345.png,https://futhead.cursecdn.com/static/img/18/clubs/21.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
79,herrmann,86,86,81,90,32,63,https://futhead.cursecdn.com/static/img/18/players/198077.png,https://futhead.cursecdn.com/static/img/18/clubs/23.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
78,hernández,86,79,80,86,54,70,https://futhead.cursecdn.com/static/img/18/players/186302.png,https://futhead.cursecdn.com/static/img/18/clubs/1878.png,https://futhead.cursecdn.com/static/img/18/nations/83.png
78,müller,86,79,80,86,54,70,https://futhead.cursecdn.com/static/img/18/players/183871.png,https://futhead.cursecdn.com/static/img/18/clubs/1824.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
78,gil,82,76,79,88,30,58,https://futhead.cursecdn.com/static/img/18/players/210930.png,https://futhead.cursecdn.com/static/img/18/clubs/2.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
78,chará,82,76,79,88,30,58,https://futhead.cursecdn.com/static/img/18/players/214132.png,https://futhead.cursecdn.com/static/img/18/clubs/101101.png,https://futhead.cursecdn.com/static/img/18/nations/56.png
78,hernández,81,72,81,89,45,61,https://futhead.cursecdn.com/static/img/18/players/186302.png,https://futhead.cursecdn.com/static/img/18/clubs/110781.png,https://futhead.cursecdn.com/static/img/18/nations/83.png
78,alessandrini,89,81,78,83,30,68,https://futhead.cursecdn.com/static/img/18/players/184575.png,https://futhead.cursecdn.com/static/img/18/clubs/697.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
78,soler,91,74,77,87,63,68,https://futhead.cursecdn.com/static/img/18/players/234153.png,https://futhead.cursecdn.com/static/img/18/clubs/461.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
78,tello,83,76,81,87,18,60,https://futhead.cursecdn.com/static/img/18/players/200315.png,https://futhead.cursecdn.com/static/img/18/clubs/449.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
78,medeiros,82,74,78,87,28,55,https://futhead.cursecdn.com/static/img/18/players/212230.png,https://futhead.cursecdn.com/static/img/18/clubs/110556.png,https://futhead.cursecdn.com/static/img/18/nations/38.png
78,medeiros,91,76,75,88,32,56,https://futhead.cursecdn.com/static/img/18/players/212230.png,https://futhead.cursecdn.com/static/img/18/clubs/237.png,https://futhead.cursecdn.com/static/img/18/nations/38.png
78,santos,83,77,78,84,46,65,https://futhead.cursecdn.com/static/img/18/players/211119.png,https://futhead.cursecdn.com/static/img/18/clubs/687.png,https://futhead.cursecdn.com/static/img/18/nations/38.png
78,farfán,83,76,78,87,48,66,https://futhead.cursecdn.com/static/img/18/players/158133.png,https://futhead.cursecdn.com/static/img/18/clubs/100765.png,https://futhead.cursecdn.com/static/img/18/nations/59.png
78,lodeiro,93,76,75,84,19,60,https://futhead.cursecdn.com/static/img/18/players/197225.png,https://futhead.cursecdn.com/static/img/18/clubs/111144.png,https://futhead.cursecdn.com/static/img/18/nations/60.png
78,hernâni,90,72,72,87,33,73,https://futhead.cursecdn.com/static/img/18/players/212911.png,https://futhead.cursecdn.com/static/img/18/clubs/236.png,https://futhead.cursecdn.com/static/img/18/nations/38.png
78,pulisic,83,76,78,87,48,66,https://futhead.cursecdn.com/static/img/18/players/227796.png,https://futhead.cursecdn.com/static/img/18/clubs/22.png,https://futhead.cursecdn.com/static/img/18/nations/95.png
78,reyes,89,81,76,82,29,67,https://futhead.cursecdn.com/static/img/18/players/111093.png,https://futhead.cursecdn.com/static/img/18/clubs/1867.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
78,töre,84,76,77,86,34,65,https://futhead.cursecdn.com/static/img/18/players/191032.png,https://futhead.cursecdn.com/static/img/18/clubs/327.png,https://futhead.cursecdn.com/static/img/18/nations/48.png
78,bolasie,91,74,75,86,61,65,https://futhead.cursecdn.com/static/img/18/players/189157.png,https://futhead.cursecdn.com/static/img/18/clubs/7.png,https://futhead.cursecdn.com/static/img/18/nations/110.png
78,peres,83,77,78,84,46,65,https://futhead.cursecdn.com/static/img/18/players/210282.png,https://futhead.cursecdn.com/static/img/18/clubs/52.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
78,joaquín,92,77,74,84,33,68,https://futhead.cursecdn.com/static/img/18/players/45186.png,https://futhead.cursecdn.com/static/img/18/clubs/449.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
78,müller,83,72,74,88,40,51,https://futhead.cursecdn.com/static/img/18/players/183871.png,https://futhead.cursecdn.com/static/img/18/clubs/28.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
78,lingard,94,70,73,86,44,60,https://futhead.cursecdn.com/static/img/18/players/207494.png,https://futhead.cursecdn.com/static/img/18/clubs/11.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
78,chadli,90,71,71,86,33,72,https://futhead.cursecdn.com/static/img/18/players/200529.png,https://futhead.cursecdn.com/static/img/18/clubs/109.png,https://futhead.cursecdn.com/static/img/18/nations/7.png
78,gil,91,75,72,80,38,66,https://futhead.cursecdn.com/static/img/18/players/210930.png,https://futhead.cursecdn.com/static/img/18/clubs/242.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
78,navas,87,74,74,80,44,70,https://futhead.cursecdn.com/static/img/18/players/146536.png,https://futhead.cursecdn.com/static/img/18/clubs/481.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
78,caligiuri,91,75,72,80,38,66,https://futhead.cursecdn.com/static/img/18/players/197083.png,https://futhead.cursecdn.com/static/img/18/clubs/34.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
77,carrillo,75,74,75,81,60,77,https://futhead.cursecdn.com/static/img/18/players/203299.png,https://futhead.cursecdn.com/static/img/18/clubs/234.png,https://futhead.cursecdn.com/static/img/18/nations/59.png
77,campbell,76,73,80,83,30,53,https://futhead.cursecdn.com/static/img/18/players/204713.png,https://futhead.cursecdn.com/static/img/18/clubs/1.png,https://futhead.cursecdn.com/static/img/18/nations/72.png
77,halilović,89,76,76,81,32,71,https://futhead.cursecdn.com/static/img/18/players/216349.png,https://futhead.cursecdn.com/static/img/18/clubs/47.png,https://futhead.cursecdn.com/static/img/18/nations/10.png
77,dirar,86,67,79,81,37,48,https://futhead.cursecdn.com/static/img/18/players/177525.png,https://futhead.cursecdn.com/static/img/18/clubs/326.png,https://futhead.cursecdn.com/static/img/18/nations/129.png
77,carcela-gonzález,67,76,83,81,40,62,https://futhead.cursecdn.com/static/img/18/players/184089.png,https://futhead.cursecdn.com/static/img/18/clubs/232.png,https://futhead.cursecdn.com/static/img/18/nations/129.png
77,lennon,88,70,74,83,52,70,https://futhead.cursecdn.com/static/img/18/players/152747.png,https://futhead.cursecdn.com/static/img/18/clubs/1796.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
77,carrillo,76,77,79,82,45,67,https://futhead.cursecdn.com/static/img/18/players/203299.png,https://futhead.cursecdn.com/static/img/18/clubs/1795.png,https://futhead.cursecdn.com/static/img/18/nations/59.png
77,hernández,78,80,76,79,56,71,https://futhead.cursecdn.com/static/img/18/players/186302.png,https://futhead.cursecdn.com/static/img/18/clubs/110781.png,https://futhead.cursecdn.com/static/img/18/nations/83.png
77,živković,88,72,77,84,39,56,https://futhead.cursecdn.com/static/img/18/players/220746.png,https://futhead.cursecdn.com/static/img/18/clubs/234.png,https://futhead.cursecdn.com/static/img/18/nations/51.png
77,campbell,70,76,80,81,29,56,https://futhead.cursecdn.com/static/img/18/players/204713.png,https://futhead.cursecdn.com/static/img/18/clubs/449.png,https://futhead.cursecdn.com/static/img/18/nations/72.png
77,alessandrini,87,76,73,81,34,71,https://futhead.cursecdn.com/static/img/18/players/184575.png,https://futhead.cursecdn.com/static/img/18/clubs/697.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
77,risse,84,78,79,78,34,76,https://futhead.cursecdn.com/static/img/18/players/189234.png,https://futhead.cursecdn.com/static/img/18/clubs/31.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
77,schöpf,68,74,81,82,38,56,https://futhead.cursecdn.com/static/img/18/players/220925.png,https://futhead.cursecdn.com/static/img/18/clubs/34.png,https://futhead.cursecdn.com/static/img/18/nations/4.png
77,phillips,82,74,73,80,29,72,https://futhead.cursecdn.com/static/img/18/players/188166.png,https://futhead.cursecdn.com/static/img/18/clubs/109.png,https://futhead.cursecdn.com/static/img/18/nations/42.png
77,salibur,86,73,76,78,43,61,https://futhead.cursecdn.com/static/img/18/players/190014.png,https://futhead.cursecdn.com/static/img/18/clubs/62.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
77,vieirinha,80,74,79,76,50,72,https://futhead.cursecdn.com/static/img/18/players/177553.png,https://futhead.cursecdn.com/static/img/18/clubs/393.png,https://futhead.cursecdn.com/static/img/18/nations/38.png
77,lennon,89,79,71,82,37,58,https://futhead.cursecdn.com/static/img/18/players/152747.png,https://futhead.cursecdn.com/static/img/18/clubs/7.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
77,lopes,81,75,76,81,57,72,https://futhead.cursecdn.com/static/img/18/players/212692.png,https://futhead.cursecdn.com/static/img/18/clubs/69.png,https://futhead.cursecdn.com/static/img/18/nations/38.png
77,sissoko,82,74,73,80,29,72,https://futhead.cursecdn.com/static/img/18/players/183394.png,https://futhead.cursecdn.com/static/img/18/clubs/18.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
77,tello,79,69,78,80,43,64,https://futhead.cursecdn.com/static/img/18/players/200315.png,https://futhead.cursecdn.com/static/img/18/clubs/449.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
77,carcela-gonzález,92,75,72,82,19,58,https://futhead.cursecdn.com/static/img/18/players/184089.png,https://futhead.cursecdn.com/static/img/18/clubs/280.png,https://futhead.cursecdn.com/static/img/18/nations/129.png
77,hofmann,86,86,81,90,32,63,https://futhead.cursecdn.com/static/img/18/players/210324.png,https://futhead.cursecdn.com/static/img/18/clubs/23.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
76,rômulo,86,79,80,86,54,70,https://futhead.cursecdn.com/static/img/18/players/193839.png,https://futhead.cursecdn.com/static/img/18/clubs/110556.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
76,hahn,86,79,80,86,54,70,https://futhead.cursecdn.com/static/img/18/players/211862.png,https://futhead.cursecdn.com/static/img/18/clubs/100409.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
76,snodgrass,82,76,79,88,30,58,https://futhead.cursecdn.com/static/img/18/players/155946.png,https://futhead.cursecdn.com/static/img/18/clubs/19.png,https://futhead.cursecdn.com/static/img/18/nations/42.png
76,fetfatzidis,82,76,79,88,30,58,https://futhead.cursecdn.com/static/img/18/players/197117.png,https://futhead.cursecdn.com/static/img/18/clubs/280.png,https://futhead.cursecdn.com/static/img/18/nations/22.png
76,mané,81,72,81,89,45,61,https://futhead.cursecdn.com/static/img/18/players/216749.png,https://futhead.cursecdn.com/static/img/18/clubs/237.png,https://futhead.cursecdn.com/static/img/18/nations/38.png
76,villalba,89,81,78,83,30,68,https://futhead.cursecdn.com/static/img/18/players/215107.png,https://futhead.cursecdn.com/static/img/18/clubs/112885.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
76,rômulo,91,74,77,87,63,68,https://futhead.cursecdn.com/static/img/18/players/193839.png,https://futhead.cursecdn.com/static/img/18/clubs/206.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
76,guðmundsson,83,76,81,87,18,60,https://futhead.cursecdn.com/static/img/18/players/191076.png,https://futhead.cursecdn.com/static/img/18/clubs/1796.png,https://futhead.cursecdn.com/static/img/18/nations/24.png
76,marković,82,74,78,87,28,55,https://futhead.cursecdn.com/static/img/18/players/212125.png,https://futhead.cursecdn.com/static/img/18/clubs/229.png,https://futhead.cursecdn.com/static/img/18/nations/51.png
76,mehmedi,91,76,75,88,32,56,https://futhead.cursecdn.com/static/img/18/players/188770.png,https://futhead.cursecdn.com/static/img/18/clubs/175.png,https://futhead.cursecdn.com/static/img/18/nations/47.png
76,dias,83,77,78,84,46,65,https://futhead.cursecdn.com/static/img/18/players/229453.png,https://futhead.cursecdn.com/static/img/18/clubs/110374.png,https://futhead.cursecdn.com/static/img/18/nations/38.png
76,romero,83,76,78,87,48,66,https://futhead.cursecdn.com/static/img/18/players/220334.png,https://futhead.cursecdn.com/static/img/18/clubs/463.png,https://futhead.cursecdn.com/static/img/18/nations/58.png
76,mané,93,76,75,84,19,60,https://futhead.cursecdn.com/static/img/18/players/216749.png,https://futhead.cursecdn.com/static/img/18/clubs/36.png,https://futhead.cursecdn.com/static/img/18/nations/38.png
76,puch,90,72,72,87,33,73,https://futhead.cursecdn.com/static/img/18/players/215103.png,https://futhead.cursecdn.com/static/img/18/clubs/110147.png,https://futhead.cursecdn.com/static/img/18/nations/55.png
76,knockaert,83,76,78,87,48,66,https://futhead.cursecdn.com/static/img/18/players/203910.png,https://futhead.cursecdn.com/static/img/18/clubs/1808.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
76,ravet,89,81,76,82,29,67,https://futhead.cursecdn.com/static/img/18/players/189945.png,https://futhead.cursecdn.com/static/img/18/clubs/25.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
76,damm,84,76,77,86,34,65,https://futhead.cursecdn.com/static/img/18/players/207444.png,https://futhead.cursecdn.com/static/img/18/clubs/1970.png,https://futhead.cursecdn.com/static/img/18/nations/83.png
76,sosa,91,74,75,86,61,65,https://futhead.cursecdn.com/static/img/18/players/165531.png,https://futhead.cursecdn.com/static/img/18/clubs/1970.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
76,chará,83,77,78,84,46,65,https://futhead.cursecdn.com/static/img/18/players/214132.png,https://futhead.cursecdn.com/static/img/18/clubs/101101.png,https://futhead.cursecdn.com/static/img/18/nations/56.png
76,marković,92,77,74,84,33,68,https://futhead.cursecdn.com/static/img/18/players/212125.png,https://futhead.cursecdn.com/static/img/18/clubs/9.png,https://futhead.cursecdn.com/static/img/18/nations/51.png
76,borini,83,72,74,88,40,51,https://futhead.cursecdn.com/static/img/18/players/186200.png,https://futhead.cursecdn.com/static/img/18/clubs/47.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
76,dirar,94,70,73,86,44,60,https://futhead.cursecdn.com/static/img/18/players/177525.png,https://futhead.cursecdn.com/static/img/18/clubs/326.png,https://futhead.cursecdn.com/static/img/18/nations/129.png
76,cejudo,90,71,71,86,33,72,https://futhead.cursecdn.com/static/img/18/players/146377.png,https://futhead.cursecdn.com/static/img/18/clubs/112427.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
76,błaszczykowski,91,75,72,80,38,66,https://futhead.cursecdn.com/static/img/18/players/164994.png,https://futhead.cursecdn.com/static/img/18/clubs/175.png,https://futhead.cursecdn.com/static/img/18/nations/37.png
76,cartabia,87,74,74,80,44,70,https://futhead.cursecdn.com/static/img/18/players/216796.png,https://futhead.cursecdn.com/static/img/18/clubs/242.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
76,öztunali,91,75,72,80,38,66,https://futhead.cursecdn.com/static/img/18/players/213134.png,https://futhead.cursecdn.com/static/img/18/clubs/169.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
76,añor,75,74,75,81,60,77,https://futhead.cursecdn.com/static/img/18/players/216468.png,https://futhead.cursecdn.com/static/img/18/clubs/573.png,https://futhead.cursecdn.com/static/img/18/nations/61.png
76,snodgrass,76,73,80,83,30,53,https://futhead.cursecdn.com/static/img/18/players/155946.png,https://futhead.cursecdn.com/static/img/18/clubs/2.png,https://futhead.cursecdn.com/static/img/18/nations/42.png
76,musonda,89,76,76,81,32,71,https://futhead.cursecdn.com/static/img/18/players/204233.png,https://futhead.cursecdn.com/static/img/18/clubs/5.png,https://futhead.cursecdn.com/static/img/18/nations/7.png
75,rizzo,86,67,79,81,37,48,https://futhead.cursecdn.com/static/img/18/players/219758.png,https://futhead.cursecdn.com/static/img/18/clubs/189.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
75,forrest,67,76,83,81,40,62,https://futhead.cursecdn.com/static/img/18/players/200630.png,https://futhead.cursecdn.com/static/img/18/clubs/78.png,https://futhead.cursecdn.com/static/img/18/nations/42.png
75,bebou,88,70,74,83,52,70,https://futhead.cursecdn.com/static/img/18/players/216258.png,https://futhead.cursecdn.com/static/img/18/clubs/485.png,https://futhead.cursecdn.com/static/img/18/nations/144.png
75,havertz,76,77,79,82,45,67,https://futhead.cursecdn.com/static/img/18/players/235790.png,https://futhead.cursecdn.com/static/img/18/clubs/32.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
75,rizzo,78,80,76,79,56,71,https://futhead.cursecdn.com/static/img/18/players/219758.png,https://futhead.cursecdn.com/static/img/18/clubs/39.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
75,haraguchi,88,72,77,84,39,56,https://futhead.cursecdn.com/static/img/18/players/217648.png,https://futhead.cursecdn.com/static/img/18/clubs/110636.png,https://futhead.cursecdn.com/static/img/18/nations/163.png
75,garcía,70,76,80,81,29,56,https://futhead.cursecdn.com/static/img/18/players/201379.png,https://futhead.cursecdn.com/static/img/18/clubs/573.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
75,chiesa,87,76,73,81,34,71,https://futhead.cursecdn.com/static/img/18/players/235805.png,https://futhead.cursecdn.com/static/img/18/clubs/110374.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
75,şahiner,84,78,79,78,34,76,https://futhead.cursecdn.com/static/img/18/players/223017.png,https://futhead.cursecdn.com/static/img/18/clubs/101033.png,https://futhead.cursecdn.com/static/img/18/nations/48.png
75,türüç,68,74,81,82,38,56,https://futhead.cursecdn.com/static/img/18/players/215531.png,https://futhead.cursecdn.com/static/img/18/clubs/101020.png,https://futhead.cursecdn.com/static/img/18/nations/48.png
75,josué,82,74,73,80,29,72,https://futhead.cursecdn.com/static/img/18/players/199739.png,https://futhead.cursecdn.com/static/img/18/clubs/112958.png,https://futhead.cursecdn.com/static/img/18/nations/38.png
75,mak,86,73,76,78,43,61,https://futhead.cursecdn.com/static/img/18/players/198193.png,https://futhead.cursecdn.com/static/img/18/clubs/393.png,https://futhead.cursecdn.com/static/img/18/nations/43.png
