Ovr,Name,Pac,Sho,Pas,Dri,Def,Phy,Pic,Club,Nation
81,rafinha,74,76,79,84,62,64,https://futhead.cursecdn.com/static/img/18/players/201400.png,https://futhead.cursecdn.com/static/img/18/clubs/241.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
81,fernandes,79,75,82,82,63,71,https://futhead.cursecdn.com/static/img/18/players/212198.png,https://futhead.cursecdn.com/static/img/18/clubs/237.png,https://futhead.cursecdn.com/static/img/18/nations/38.png
81,talisca,76,82,80,77,59,71,https://futhead.cursecdn.com/static/img/18/players/212523.png,https://futhead.cursecdn.com/static/img/18/clubs/327.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
81,fernandes,79,77,79,84,66,73,https://futhead.cursecdn.com/static/img/18/players/157960.png,https://futhead.cursecdn.com/static/img/18/clubs/100765.png,https://futhead.cursecdn.com/static/img/18/nations/38.png
81,sabitzer,83,79,74,80,40,76,https://futhead.cursecdn.com/static/img/18/players/204923.png,https://futhead.cursecdn.com/static/img/18/clubs/112172.png,https://futhead.cursecdn.com/static/img/18/nations/4.png
81,giuliano,81,76,77,82,45,73,https://futhead.cursecdn.com/static/img/18/players/184942.png,https://futhead.cursecdn.com/static/img/18/clubs/326.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
81,lanzini,82,71,78,86,28,53,https://futhead.cursecdn.com/static/img/18/players/188988.png,https://futhead.cursecdn.com/static/img/18/clubs/19.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
81,belhanda,75,77,79,84,56,70,https://futhead.cursecdn.com/static/img/18/players/193738.png,https://futhead.cursecdn.com/static/img/18/clubs/325.png,https://futhead.cursecdn.com/static/img/18/nations/129.png
81,rooney,68,81,80,76,52,81,https://futhead.cursecdn.com/static/img/18/players/54050.png,https://futhead.cursecdn.com/static/img/18/clubs/7.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
81,garcía,57,76,82,77,66,76,https://futhead.cursecdn.com/static/img/18/players/171579.png,https://futhead.cursecdn.com/static/img/18/clubs/448.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
81,boudebouz,76,78,82,81,32,62,https://futhead.cursecdn.com/static/img/18/players/188388.png,https://futhead.cursecdn.com/static/img/18/clubs/449.png,https://futhead.cursecdn.com/static/img/18/nations/97.png
81,barkley,77,73,77,82,55,77,https://futhead.cursecdn.com/static/img/18/players/199189.png,https://futhead.cursecdn.com/static/img/18/clubs/7.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
81,arfa,76,77,77,85,35,69,https://futhead.cursecdn.com/static/img/18/players/161648.png,https://futhead.cursecdn.com/static/img/18/clubs/73.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
80,didavi,77,81,76,80,52,72,https://futhead.cursecdn.com/static/img/18/players/193886.png,https://futhead.cursecdn.com/static/img/18/clubs/36.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
80,tadić,70,67,80,83,37,64,https://futhead.cursecdn.com/static/img/18/players/199434.png,https://futhead.cursecdn.com/static/img/18/clubs/245.png,https://futhead.cursecdn.com/static/img/18/nations/51.png
80,lingard,83,78,75,82,50,68,https://futhead.cursecdn.com/static/img/18/players/207494.png,https://futhead.cursecdn.com/static/img/18/clubs/11.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
80,ayew,75,74,75,81,60,77,https://futhead.cursecdn.com/static/img/18/players/176571.png,https://futhead.cursecdn.com/static/img/18/clubs/1960.png,https://futhead.cursecdn.com/static/img/18/nations/117.png
80,belluschi,70,75,81,79,58,69,https://futhead.cursecdn.com/static/img/18/players/143587.png,https://futhead.cursecdn.com/static/img/18/clubs/1013.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
80,kaká,62,76,79,78,30,58,https://futhead.cursecdn.com/static/img/18/players/138449.png,https://futhead.cursecdn.com/static/img/18/clubs/112606.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
80,fernandes,79,76,79,82,66,71,https://futhead.cursecdn.com/static/img/18/players/157960.png,https://futhead.cursecdn.com/static/img/18/clubs/100765.png,https://futhead.cursecdn.com/static/img/18/nations/38.png
80,ganso,35,75,84,80,38,63,https://futhead.cursecdn.com/static/img/18/players/187688.png,https://futhead.cursecdn.com/static/img/18/clubs/481.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
80,orellana,80,73,76,83,32,50,https://futhead.cursecdn.com/static/img/18/players/192492.png,https://futhead.cursecdn.com/static/img/18/clubs/461.png,https://futhead.cursecdn.com/static/img/18/nations/55.png
80,tadić,70,67,80,83,37,64,https://futhead.cursecdn.com/static/img/18/players/199434.png,https://futhead.cursecdn.com/static/img/18/clubs/17.png,https://futhead.cursecdn.com/static/img/18/nations/51.png
80,didavi,77,81,76,80,52,72,https://futhead.cursecdn.com/static/img/18/players/193886.png,https://futhead.cursecdn.com/static/img/18/clubs/175.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
80,birsa,76,85,90,87,48,76,https://futhead.cursecdn.com/static/img/18/players/176104.png,https://futhead.cursecdn.com/static/img/18/clubs/192.png,https://futhead.cursecdn.com/static/img/18/nations/44.png
80,demirbay,86,86,84,91,25,67,https://futhead.cursecdn.com/static/img/18/players/211748.png,https://futhead.cursecdn.com/static/img/18/clubs/10029.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
79,bojan,68,74,88,89,39,62,https://futhead.cursecdn.com/static/img/18/players/176993.png,https://futhead.cursecdn.com/static/img/18/clubs/1806.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
79,canales,75,84,88,85,45,75,https://futhead.cursecdn.com/static/img/18/players/190286.png,https://futhead.cursecdn.com/static/img/18/clubs/449.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
79,buonanotte,75,80,89,85,47,63,https://futhead.cursecdn.com/static/img/18/players/170719.png,https://futhead.cursecdn.com/static/img/18/clubs/110975.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
79,valeri,71,74,87,86,24,58,https://futhead.cursecdn.com/static/img/18/players/172114.png,https://futhead.cursecdn.com/static/img/18/clubs/111140.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
79,rosický,86,85,81,91,24,67,https://futhead.cursecdn.com/static/img/18/players/8473.png,https://futhead.cursecdn.com/static/img/18/clubs/267.png,https://futhead.cursecdn.com/static/img/18/nations/12.png
79,talisca,68,72,87,87,38,61,https://futhead.cursecdn.com/static/img/18/players/212523.png,https://futhead.cursecdn.com/static/img/18/clubs/327.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
79,almirón,75,78,88,84,47,63,https://futhead.cursecdn.com/static/img/18/players/230977.png,https://futhead.cursecdn.com/static/img/18/clubs/112885.png,https://futhead.cursecdn.com/static/img/18/nations/58.png
79,bernard,76,85,85,83,40,68,https://futhead.cursecdn.com/static/img/18/players/205525.png,https://futhead.cursecdn.com/static/img/18/clubs/101059.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
79,gourcuff,85,78,82,87,62,71,https://futhead.cursecdn.com/static/img/18/players/153296.png,https://futhead.cursecdn.com/static/img/18/clubs/74.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
79,bojan,81,80,80,89,31,79,https://futhead.cursecdn.com/static/img/18/players/176993.png,https://futhead.cursecdn.com/static/img/18/clubs/463.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
79,mallı,67,76,84,84,32,54,https://futhead.cursecdn.com/static/img/18/players/192565.png,https://futhead.cursecdn.com/static/img/18/clubs/175.png,https://futhead.cursecdn.com/static/img/18/nations/48.png
79,çolak,78,79,83,83,39,61,https://futhead.cursecdn.com/static/img/18/players/199952.png,https://futhead.cursecdn.com/static/img/18/clubs/242.png,https://futhead.cursecdn.com/static/img/18/nations/48.png
79,canales,76,80,77,82,64,78,https://futhead.cursecdn.com/static/img/18/players/190286.png,https://futhead.cursecdn.com/static/img/18/clubs/457.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
79,fabián,83,78,79,84,46,74,https://futhead.cursecdn.com/static/img/18/players/186307.png,https://futhead.cursecdn.com/static/img/18/clubs/1824.png,https://futhead.cursecdn.com/static/img/18/nations/83.png
79,meyer,69,78,86,82,38,56,https://futhead.cursecdn.com/static/img/18/players/212150.png,https://futhead.cursecdn.com/static/img/18/clubs/34.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
79,saponara,70,69,85,85,63,65,https://futhead.cursecdn.com/static/img/18/players/201046.png,https://futhead.cursecdn.com/static/img/18/clubs/110374.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
78,tévez,75,74,83,83,30,66,https://futhead.cursecdn.com/static/img/18/players/143001.png,https://futhead.cursecdn.com/static/img/18/clubs/1877.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
78,rochina,70,68,76,86,34,49,https://futhead.cursecdn.com/static/img/18/players/188103.png,https://futhead.cursecdn.com/static/img/18/clubs/1853.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
78,pozuelo,69,70,85,84,62,67,https://futhead.cursecdn.com/static/img/18/players/203895.png,https://futhead.cursecdn.com/static/img/18/clubs/673.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
78,rochina,64,77,79,84,43,75,https://futhead.cursecdn.com/static/img/18/players/188103.png,https://futhead.cursecdn.com/static/img/18/clubs/110227.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
78,batalla,78,79,77,86,31,72,https://futhead.cursecdn.com/static/img/18/players/153179.png,https://futhead.cursecdn.com/static/img/18/clubs/742.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
78,fortounis,66,81,84,79,52,70,https://futhead.cursecdn.com/static/img/18/players/203980.png,https://futhead.cursecdn.com/static/img/18/clubs/280.png,https://futhead.cursecdn.com/static/img/18/nations/22.png
78,afellay,74,76,79,84,62,64,https://futhead.cursecdn.com/static/img/18/players/158372.png,https://futhead.cursecdn.com/static/img/18/clubs/1806.png,https://futhead.cursecdn.com/static/img/18/nations/34.png
78,kaddouri,79,75,82,82,63,71,https://futhead.cursecdn.com/static/img/18/players/187702.png,https://futhead.cursecdn.com/static/img/18/clubs/393.png,https://futhead.cursecdn.com/static/img/18/nations/129.png
78,sabitzer,76,82,80,77,59,71,https://futhead.cursecdn.com/static/img/18/players/204923.png,https://futhead.cursecdn.com/static/img/18/clubs/112172.png,https://futhead.cursecdn.com/static/img/18/nations/4.png
78,ramírez,79,77,79,84,66,73,https://futhead.cursecdn.com/static/img/18/players/201508.png,https://futhead.cursecdn.com/static/img/18/clubs/1837.png,https://futhead.cursecdn.com/static/img/18/nations/60.png
77,popov,83,79,74,80,40,76,https://futhead.cursecdn.com/static/img/18/players/185373.png,https://futhead.cursecdn.com/static/img/18/clubs/110227.png,https://futhead.cursecdn.com/static/img/18/nations/9.png
77,hernández,81,76,77,82,45,73,https://futhead.cursecdn.com/static/img/18/players/214327.png,https://futhead.cursecdn.com/static/img/18/clubs/101100.png,https://futhead.cursecdn.com/static/img/18/nations/56.png
77,miranchuk,82,71,78,86,28,53,https://futhead.cursecdn.com/static/img/18/players/214092.png,https://futhead.cursecdn.com/static/img/18/clubs/100765.png,https://futhead.cursecdn.com/static/img/18/nations/40.png
77,vanaken,75,77,79,84,56,70,https://futhead.cursecdn.com/static/img/18/players/200155.png,https://futhead.cursecdn.com/static/img/18/clubs/231.png,https://futhead.cursecdn.com/static/img/18/nations/7.png
77,braithwaite,68,81,80,76,52,81,https://futhead.cursecdn.com/static/img/18/players/193290.png,https://futhead.cursecdn.com/static/img/18/clubs/59.png,https://futhead.cursecdn.com/static/img/18/nations/13.png
77,quintero,57,76,82,77,66,76,https://futhead.cursecdn.com/static/img/18/players/210513.png,https://futhead.cursecdn.com/static/img/18/clubs/1876.png,https://futhead.cursecdn.com/static/img/18/nations/56.png
77,hanni,76,78,82,81,32,62,https://futhead.cursecdn.com/static/img/18/players/188536.png,https://futhead.cursecdn.com/static/img/18/clubs/100767.png,https://futhead.cursecdn.com/static/img/18/nations/97.png
77,ndiaye,77,73,77,82,55,77,https://futhead.cursecdn.com/static/img/18/players/221000.png,https://futhead.cursecdn.com/static/img/18/clubs/325.png,https://futhead.cursecdn.com/static/img/18/nations/136.png
77,toornstra,76,77,77,85,35,69,https://futhead.cursecdn.com/static/img/18/players/198006.png,https://futhead.cursecdn.com/static/img/18/clubs/246.png,https://futhead.cursecdn.com/static/img/18/nations/34.png
77,ekici,77,81,76,80,52,72,https://futhead.cursecdn.com/static/img/18/players/189595.png,https://futhead.cursecdn.com/static/img/18/clubs/326.png,https://futhead.cursecdn.com/static/img/18/nations/48.png
77,popov,70,67,80,83,37,64,https://futhead.cursecdn.com/static/img/18/players/185373.png,https://futhead.cursecdn.com/static/img/18/clubs/100767.png,https://futhead.cursecdn.com/static/img/18/nations/9.png
77,barnetta,83,78,75,82,50,68,https://futhead.cursecdn.com/static/img/18/players/52752.png,https://futhead.cursecdn.com/static/img/18/clubs/898.png,https://futhead.cursecdn.com/static/img/18/nations/47.png
77,hoolahan,75,74,75,81,60,77,https://futhead.cursecdn.com/static/img/18/players/149791.png,https://futhead.cursecdn.com/static/img/18/clubs/1792.png,https://futhead.cursecdn.com/static/img/18/nations/25.png
77,potuk,70,75,81,79,58,69,https://futhead.cursecdn.com/static/img/18/players/194079.png,https://futhead.cursecdn.com/static/img/18/clubs/326.png,https://futhead.cursecdn.com/static/img/18/nations/48.png
77,quintero,62,76,79,78,30,58,https://futhead.cursecdn.com/static/img/18/players/210513.png,https://futhead.cursecdn.com/static/img/18/clubs/101103.png,https://futhead.cursecdn.com/static/img/18/nations/56.png
77,amiri,79,76,79,82,66,71,https://futhead.cursecdn.com/static/img/18/players/225309.png,https://futhead.cursecdn.com/static/img/18/clubs/10029.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
77,halilović,35,75,84,80,38,63,https://futhead.cursecdn.com/static/img/18/players/216349.png,https://futhead.cursecdn.com/static/img/18/clubs/472.png,https://futhead.cursecdn.com/static/img/18/nations/10.png
77,fernandes,80,73,76,83,32,50,https://futhead.cursecdn.com/static/img/18/players/212198.png,https://futhead.cursecdn.com/static/img/18/clubs/237.png,https://futhead.cursecdn.com/static/img/18/nations/38.png
77,gradel,70,67,80,83,37,64,https://futhead.cursecdn.com/static/img/18/players/182945.png,https://futhead.cursecdn.com/static/img/18/clubs/1809.png,https://futhead.cursecdn.com/static/img/18/nations/108.png
77,guzmán,77,81,76,80,52,72,https://futhead.cursecdn.com/static/img/18/players/177569.png,https://futhead.cursecdn.com/static/img/18/clubs/1824.png,https://futhead.cursecdn.com/static/img/18/nations/34.png
77,alberto,76,85,90,87,48,76,https://futhead.cursecdn.com/static/img/18/players/198706.png,https://futhead.cursecdn.com/static/img/18/clubs/46.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
77,fornals,86,86,84,91,25,67,https://futhead.cursecdn.com/static/img/18/players/226456.png,https://futhead.cursecdn.com/static/img/18/clubs/483.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
77,jozabed,68,74,88,89,39,62,https://futhead.cursecdn.com/static/img/18/players/210214.png,https://futhead.cursecdn.com/static/img/18/clubs/450.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
77,trejo,75,84,88,85,45,75,https://futhead.cursecdn.com/static/img/18/players/173030.png,https://futhead.cursecdn.com/static/img/18/clubs/480.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
77,holtby,75,80,89,85,47,63,https://futhead.cursecdn.com/static/img/18/players/188154.png,https://futhead.cursecdn.com/static/img/18/clubs/28.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
76,labyad,71,74,87,86,24,58,https://futhead.cursecdn.com/static/img/18/players/198640.png,https://futhead.cursecdn.com/static/img/18/clubs/245.png,https://futhead.cursecdn.com/static/img/18/nations/129.png
76,espinosa,86,85,81,91,24,67,https://futhead.cursecdn.com/static/img/18/players/202476.png,https://futhead.cursecdn.com/static/img/18/clubs/1853.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
76,labyad,68,72,87,87,38,61,https://futhead.cursecdn.com/static/img/18/players/198640.png,https://futhead.cursecdn.com/static/img/18/clubs/1903.png,https://futhead.cursecdn.com/static/img/18/nations/129.png
76,gregoritsch,75,78,88,84,47,63,https://futhead.cursecdn.com/static/img/18/players/199439.png,https://futhead.cursecdn.com/static/img/18/clubs/100409.png,https://futhead.cursecdn.com/static/img/18/nations/4.png
76,stocker,76,85,85,83,40,68,https://futhead.cursecdn.com/static/img/18/players/183187.png,https://futhead.cursecdn.com/static/img/18/clubs/896.png,https://futhead.cursecdn.com/static/img/18/nations/47.png
76,krovinović,85,78,82,87,62,71,https://futhead.cursecdn.com/static/img/18/players/230988.png,https://futhead.cursecdn.com/static/img/18/clubs/234.png,https://futhead.cursecdn.com/static/img/18/nations/10.png
76,pereiro,81,80,80,89,31,79,https://futhead.cursecdn.com/static/img/18/players/229636.png,https://futhead.cursecdn.com/static/img/18/clubs/247.png,https://futhead.cursecdn.com/static/img/18/nations/60.png
76,hurtado,67,76,84,84,32,54,https://futhead.cursecdn.com/static/img/18/players/211124.png,https://futhead.cursecdn.com/static/img/18/clubs/1887.png,https://futhead.cursecdn.com/static/img/18/nations/59.png
76,espinosa,78,79,83,83,39,61,https://futhead.cursecdn.com/static/img/18/players/202476.png,https://futhead.cursecdn.com/static/img/18/clubs/110832.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
76,patrick,76,80,77,82,64,78,https://futhead.cursecdn.com/static/img/18/players/200206.png,https://futhead.cursecdn.com/static/img/18/clubs/101059.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
76,jong,83,78,79,84,46,74,https://futhead.cursecdn.com/static/img/18/players/186452.png,https://futhead.cursecdn.com/static/img/18/clubs/245.png,https://futhead.cursecdn.com/static/img/18/nations/34.png
76,mossoró,69,78,86,82,38,56,https://futhead.cursecdn.com/static/img/18/players/176894.png,https://futhead.cursecdn.com/static/img/18/clubs/101014.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
76,higuaín,70,69,85,85,63,65,https://futhead.cursecdn.com/static/img/18/players/167669.png,https://futhead.cursecdn.com/static/img/18/clubs/687.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
76,dátolo,75,74,83,83,30,66,https://futhead.cursecdn.com/static/img/18/players/142966.png,https://futhead.cursecdn.com/static/img/18/clubs/110404.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
76,domínguez,70,68,76,86,34,49,https://futhead.cursecdn.com/static/img/18/players/138810.png,https://futhead.cursecdn.com/static/img/18/clubs/480.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
76,ramselaar,69,70,85,84,62,67,https://futhead.cursecdn.com/static/img/18/players/227633.png,https://futhead.cursecdn.com/static/img/18/clubs/247.png,https://futhead.cursecdn.com/static/img/18/nations/34.png
76,fetfatzidis,64,77,79,84,43,75,https://futhead.cursecdn.com/static/img/18/players/197117.png,https://futhead.cursecdn.com/static/img/18/clubs/112387.png,https://futhead.cursecdn.com/static/img/18/nations/22.png
76,andersen,78,79,77,86,31,72,https://futhead.cursecdn.com/static/img/18/players/203903.png,https://futhead.cursecdn.com/static/img/18/clubs/322.png,https://futhead.cursecdn.com/static/img/18/nations/13.png
76,praet,66,81,84,79,52,70,https://futhead.cursecdn.com/static/img/18/players/199652.png,https://futhead.cursecdn.com/static/img/18/clubs/1837.png,https://futhead.cursecdn.com/static/img/18/nations/7.png
76,benzia,74,76,79,84,62,64,https://futhead.cursecdn.com/static/img/18/players/206436.png,https://futhead.cursecdn.com/static/img/18/clubs/65.png,https://futhead.cursecdn.com/static/img/18/nations/97.png
76,kiyotake,79,75,82,82,63,71,https://futhead.cursecdn.com/static/img/18/players/210126.png,https://futhead.cursecdn.com/static/img/18/clubs/101148.png,https://futhead.cursecdn.com/static/img/18/nations/163.png
76,rog,76,82,80,77,59,71,https://futhead.cursecdn.com/static/img/18/players/236311.png,https://futhead.cursecdn.com/static/img/18/clubs/48.png,https://futhead.cursecdn.com/static/img/18/nations/10.png
76,cheol,79,77,79,84,66,73,https://futhead.cursecdn.com/static/img/18/players/182152.png,https://futhead.cursecdn.com/static/img/18/clubs/100409.png,https://futhead.cursecdn.com/static/img/18/nations/167.png
76,stocker,83,79,74,80,40,76,https://futhead.cursecdn.com/static/img/18/players/183187.png,https://futhead.cursecdn.com/static/img/18/clubs/166.png,https://futhead.cursecdn.com/static/img/18/nations/47.png
76,morrison,81,76,77,82,45,73,https://futhead.cursecdn.com/static/img/18/players/162981.png,https://futhead.cursecdn.com/static/img/18/clubs/109.png,https://futhead.cursecdn.com/static/img/18/nations/42.png
76,hunt,82,71,78,86,28,53,https://futhead.cursecdn.com/static/img/18/players/158138.png,https://futhead.cursecdn.com/static/img/18/clubs/28.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
76,stendera,75,77,79,84,56,70,https://futhead.cursecdn.com/static/img/18/players/210583.png,https://futhead.cursecdn.com/static/img/18/clubs/1824.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
76,gonzález,68,81,80,76,52,81,https://futhead.cursecdn.com/static/img/18/players/178616.png,https://futhead.cursecdn.com/static/img/18/clubs/573.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
76,camarasa,57,76,82,77,66,76,https://futhead.cursecdn.com/static/img/18/players/219571.png,https://futhead.cursecdn.com/static/img/18/clubs/449.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
75,marrugo,76,78,82,81,32,62,https://futhead.cursecdn.com/static/img/18/players/176545.png,https://futhead.cursecdn.com/static/img/18/clubs/101105.png,https://futhead.cursecdn.com/static/img/18/nations/56.png
75,cabella,77,73,77,82,55,77,https://futhead.cursecdn.com/static/img/18/players/193476.png,https://futhead.cursecdn.com/static/img/18/clubs/219.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
75,sarmiento,76,77,77,85,35,69,https://futhead.cursecdn.com/static/img/18/players/182731.png,https://futhead.cursecdn.com/static/img/18/clubs/110404.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
75,armstrong,77,81,76,80,52,72,https://futhead.cursecdn.com/static/img/18/players/202282.png,https://futhead.cursecdn.com/static/img/18/clubs/17.png,https://futhead.cursecdn.com/static/img/18/nations/42.png
75,milićević,70,67,80,83,37,64,https://futhead.cursecdn.com/static/img/18/players/168732.png,https://futhead.cursecdn.com/static/img/18/clubs/2013.png,https://futhead.cursecdn.com/static/img/18/nations/8.png
75,morrison,83,78,75,82,50,68,https://futhead.cursecdn.com/static/img/18/players/201155.png,https://futhead.cursecdn.com/static/img/18/clubs/46.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
75,geraldes,75,74,75,81,60,77,https://futhead.cursecdn.com/static/img/18/players/228650.png,https://futhead.cursecdn.com/static/img/18/clubs/237.png,https://futhead.cursecdn.com/static/img/18/nations/38.png
75,nem,70,75,81,79,58,69,https://futhead.cursecdn.com/static/img/18/players/203279.png,https://futhead.cursecdn.com/static/img/18/clubs/101059.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
