Ovr,Name,Pac,Sho,Pas,Dri,Def,Phy,Pic,Club,Nation
87,cavani,77,83,72,80,42,81,https://futhead.cursecdn.com/static/img/18/players/179813.png,https://futhead.cursecdn.com/static/img/18/clubs/73.png,https://futhead.cursecdn.com/static/img/18/nations/60.png
86,icardi,79,85,61,78,28,72,https://futhead.cursecdn.com/static/img/18/players/201399.png,https://futhead.cursecdn.com/static/img/18/clubs/44.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
86,costa,75,83,65,76,40,88,https://futhead.cursecdn.com/static/img/18/players/179844.png,https://futhead.cursecdn.com/static/img/18/clubs/240.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
86,costa,75,83,65,76,40,88,https://futhead.cursecdn.com/static/img/18/players/179844.png,https://futhead.cursecdn.com/static/img/18/clubs/5.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
86,benzema,78,84,77,82,22,74,https://futhead.cursecdn.com/static/img/18/players/165153.png,https://futhead.cursecdn.com/static/img/18/clubs/243.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
86,lukaku,83,85,70,74,34,84,https://futhead.cursecdn.com/static/img/18/players/192505.png,https://futhead.cursecdn.com/static/img/18/clubs/11.png,https://futhead.cursecdn.com/static/img/18/nations/7.png
86,kane,71,87,72,79,42,83,https://futhead.cursecdn.com/static/img/18/players/202126.png,https://futhead.cursecdn.com/static/img/18/clubs/18.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
85,immobile,83,86,62,82,38,78,https://futhead.cursecdn.com/static/img/18/players/192387.png,https://futhead.cursecdn.com/static/img/18/clubs/46.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
85,morata,83,81,71,81,23,74,https://futhead.cursecdn.com/static/img/18/players/201153.png,https://futhead.cursecdn.com/static/img/18/clubs/5.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
85,lacazette,86,83,71,85,38,77,https://futhead.cursecdn.com/static/img/18/players/193301.png,https://futhead.cursecdn.com/static/img/18/clubs/1.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
84,jonas,66,86,76,85,35,66,https://futhead.cursecdn.com/static/img/18/players/176769.png,https://futhead.cursecdn.com/static/img/18/clubs/234.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
84,mbappé,91,81,75,86,47,74,https://futhead.cursecdn.com/static/img/18/players/231747.png,https://futhead.cursecdn.com/static/img/18/clubs/73.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
84,firmino,77,82,80,86,47,79,https://futhead.cursecdn.com/static/img/18/players/201942.png,https://futhead.cursecdn.com/static/img/18/clubs/9.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
84,falcao,69,84,68,79,36,74,https://futhead.cursecdn.com/static/img/18/players/167397.png,https://futhead.cursecdn.com/static/img/18/clubs/69.png,https://futhead.cursecdn.com/static/img/18/nations/56.png
84,aduriz,70,83,64,76,46,79,https://futhead.cursecdn.com/static/img/18/players/106231.png,https://futhead.cursecdn.com/static/img/18/clubs/448.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
84,morata,82,80,71,80,23,73,https://futhead.cursecdn.com/static/img/18/players/201153.png,https://futhead.cursecdn.com/static/img/18/clubs/5.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
84,icardi,78,83,61,76,26,70,https://futhead.cursecdn.com/static/img/18/players/201399.png,https://futhead.cursecdn.com/static/img/18/clubs/44.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
84,džeko,64,83,70,74,32,72,https://futhead.cursecdn.com/static/img/18/players/180930.png,https://futhead.cursecdn.com/static/img/18/clubs/52.png,https://futhead.cursecdn.com/static/img/18/nations/8.png
83,werner,92,79,66,82,28,66,https://futhead.cursecdn.com/static/img/18/players/212188.png,https://futhead.cursecdn.com/static/img/18/clubs/112172.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
83,balotelli,81,84,72,80,26,77,https://futhead.cursecdn.com/static/img/18/players/186627.png,https://futhead.cursecdn.com/static/img/18/clubs/72.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
83,jesus,87,81,72,87,28,70,https://futhead.cursecdn.com/static/img/18/players/230666.png,https://futhead.cursecdn.com/static/img/18/clubs/10.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
83,jonas,65,85,75,84,35,65,https://futhead.cursecdn.com/static/img/18/players/176769.png,https://futhead.cursecdn.com/static/img/18/clubs/234.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
83,mandžukić,72,78,71,74,65,87,https://futhead.cursecdn.com/static/img/18/players/181783.png,https://futhead.cursecdn.com/static/img/18/clubs/45.png,https://futhead.cursecdn.com/static/img/18/nations/10.png
83,aspas,81,83,73,84,29,63,https://futhead.cursecdn.com/static/img/18/players/192629.png,https://futhead.cursecdn.com/static/img/18/clubs/450.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
83,firmino,77,81,79,85,46,77,https://futhead.cursecdn.com/static/img/18/players/201942.png,https://futhead.cursecdn.com/static/img/18/clubs/9.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
83,mbappé,90,80,74,84,47,74,https://futhead.cursecdn.com/static/img/18/players/231747.png,https://futhead.cursecdn.com/static/img/18/clubs/73.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
83,belotti,82,81,57,78,29,84,https://futhead.cursecdn.com/static/img/18/players/208596.png,https://futhead.cursecdn.com/static/img/18/clubs/54.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
83,gameiro,87,83,75,79,35,68,https://futhead.cursecdn.com/static/img/18/players/176600.png,https://futhead.cursecdn.com/static/img/18/clubs/240.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
83,dost,60,83,57,64,43,83,https://futhead.cursecdn.com/static/img/18/players/189068.png,https://futhead.cursecdn.com/static/img/18/clubs/237.png,https://futhead.cursecdn.com/static/img/18/nations/34.png
82,bacca,77,79,64,79,24,70,https://futhead.cursecdn.com/static/img/18/players/207664.png,https://futhead.cursecdn.com/static/img/18/clubs/47.png,https://futhead.cursecdn.com/static/img/18/nations/56.png
82,zaza,78,81,61,77,44,85,https://futhead.cursecdn.com/static/img/18/players/202685.png,https://futhead.cursecdn.com/static/img/18/clubs/461.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
82,giroud,53,81,70,74,38,83,https://futhead.cursecdn.com/static/img/18/players/178509.png,https://futhead.cursecdn.com/static/img/18/clubs/5.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
82,slimani,69,78,67,73,47,86,https://futhead.cursecdn.com/static/img/18/players/217699.png,https://futhead.cursecdn.com/static/img/18/clubs/13.png,https://futhead.cursecdn.com/static/img/18/nations/97.png
82,villa,69,83,74,82,31,69,https://futhead.cursecdn.com/static/img/18/players/113422.png,https://futhead.cursecdn.com/static/img/18/clubs/112828.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
82,giroud,53,81,70,74,38,83,https://futhead.cursecdn.com/static/img/18/players/178509.png,https://futhead.cursecdn.com/static/img/18/clubs/1.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
82,werner,91,79,65,80,28,65,https://futhead.cursecdn.com/static/img/18/players/212188.png,https://futhead.cursecdn.com/static/img/18/clubs/112172.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
82,sturridge,76,82,69,79,25,68,https://futhead.cursecdn.com/static/img/18/players/171833.png,https://futhead.cursecdn.com/static/img/18/clubs/9.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
82,josé,90,93,82,90,33,80,https://futhead.cursecdn.com/static/img/18/players/195093.png,https://futhead.cursecdn.com/static/img/18/clubs/457.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
82,gómez,82,90,79,86,42,81,https://futhead.cursecdn.com/static/img/18/players/150418.png,https://futhead.cursecdn.com/static/img/18/clubs/175.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
82,bacca,81,88,75,86,38,82,https://futhead.cursecdn.com/static/img/18/players/207664.png,https://futhead.cursecdn.com/static/img/18/clubs/483.png,https://futhead.cursecdn.com/static/img/18/nations/56.png
82,immobile,79,87,70,83,25,74,https://futhead.cursecdn.com/static/img/18/players/192387.png,https://futhead.cursecdn.com/static/img/18/clubs/46.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
82,hernández,87,88,75,89,23,72,https://futhead.cursecdn.com/static/img/18/players/178224.png,https://futhead.cursecdn.com/static/img/18/clubs/19.png,https://futhead.cursecdn.com/static/img/18/nations/83.png
82,slimani,77,85,73,81,42,82,https://futhead.cursecdn.com/static/img/18/players/217699.png,https://futhead.cursecdn.com/static/img/18/clubs/95.png,https://futhead.cursecdn.com/static/img/18/nations/97.png
82,balotelli,73,89,75,81,42,84,https://futhead.cursecdn.com/static/img/18/players/186627.png,https://futhead.cursecdn.com/static/img/18/clubs/72.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
81,torres,96,84,75,81,37,71,https://futhead.cursecdn.com/static/img/18/players/49369.png,https://futhead.cursecdn.com/static/img/18/clubs/113160.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
81,castro,86,85,78,87,30,68,https://futhead.cursecdn.com/static/img/18/players/115909.png,https://futhead.cursecdn.com/static/img/18/clubs/472.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
81,pérez,65,88,81,82,32,82,https://futhead.cursecdn.com/static/img/18/players/199354.png,https://futhead.cursecdn.com/static/img/18/clubs/1.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
81,rooney,96,84,75,81,37,71,https://futhead.cursecdn.com/static/img/18/players/54050.png,https://futhead.cursecdn.com/static/img/18/clubs/688.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
81,eto&#39;o,77,83,72,80,42,81,https://futhead.cursecdn.com/static/img/18/players/9676.png,https://futhead.cursecdn.com/static/img/18/clubs/101033.png,https://futhead.cursecdn.com/static/img/18/nations/103.png
81,torres,79,85,61,78,28,72,https://futhead.cursecdn.com/static/img/18/players/49369.png,https://futhead.cursecdn.com/static/img/18/clubs/240.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
81,eto&#39;o,75,83,65,76,40,88,https://futhead.cursecdn.com/static/img/18/players/9676.png,https://futhead.cursecdn.com/static/img/18/clubs/741.png,https://futhead.cursecdn.com/static/img/18/nations/103.png
81,gignac,75,83,65,76,40,88,https://futhead.cursecdn.com/static/img/18/players/153244.png,https://futhead.cursecdn.com/static/img/18/clubs/1970.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
81,mitroglou,78,84,77,82,22,74,https://futhead.cursecdn.com/static/img/18/players/183483.png,https://futhead.cursecdn.com/static/img/18/clubs/219.png,https://futhead.cursecdn.com/static/img/18/nations/22.png
81,yedder,83,85,70,74,34,84,https://futhead.cursecdn.com/static/img/18/players/199451.png,https://futhead.cursecdn.com/static/img/18/clubs/481.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
81,bakambu,71,87,72,79,42,83,https://futhead.cursecdn.com/static/img/18/players/198951.png,https://futhead.cursecdn.com/static/img/18/clubs/483.png,https://futhead.cursecdn.com/static/img/18/nations/110.png
81,pérez,83,86,62,82,38,78,https://futhead.cursecdn.com/static/img/18/players/199354.png,https://futhead.cursecdn.com/static/img/18/clubs/242.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
81,jovetić,83,81,71,81,23,74,https://futhead.cursecdn.com/static/img/18/players/181820.png,https://futhead.cursecdn.com/static/img/18/clubs/69.png,https://futhead.cursecdn.com/static/img/18/nations/15.png
81,benteke,86,83,71,85,38,77,https://futhead.cursecdn.com/static/img/18/players/184111.png,https://futhead.cursecdn.com/static/img/18/clubs/1799.png,https://futhead.cursecdn.com/static/img/18/nations/7.png
81,kramarić,66,86,76,85,35,66,https://futhead.cursecdn.com/static/img/18/players/216354.png,https://futhead.cursecdn.com/static/img/18/clubs/10029.png,https://futhead.cursecdn.com/static/img/18/nations/10.png
81,jesus,91,81,75,86,47,74,https://futhead.cursecdn.com/static/img/18/players/230666.png,https://futhead.cursecdn.com/static/img/18/clubs/10.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
81,kalinić,77,82,80,86,47,79,https://futhead.cursecdn.com/static/img/18/players/185431.png,https://futhead.cursecdn.com/static/img/18/clubs/47.png,https://futhead.cursecdn.com/static/img/18/nations/10.png
81,vardy,69,84,68,79,36,74,https://futhead.cursecdn.com/static/img/18/players/208830.png,https://futhead.cursecdn.com/static/img/18/clubs/95.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
81,castro,70,83,64,76,46,79,https://futhead.cursecdn.com/static/img/18/players/115909.png,https://futhead.cursecdn.com/static/img/18/clubs/449.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
80,moreno,82,80,71,80,23,73,https://futhead.cursecdn.com/static/img/18/players/208093.png,https://futhead.cursecdn.com/static/img/18/clubs/483.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
80,uth,78,83,61,76,26,70,https://futhead.cursecdn.com/static/img/18/players/200318.png,https://futhead.cursecdn.com/static/img/18/clubs/34.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
80,pratto,64,83,70,74,32,72,https://futhead.cursecdn.com/static/img/18/players/184252.png,https://futhead.cursecdn.com/static/img/18/clubs/1876.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
80,aboubakar,92,79,66,82,28,66,https://futhead.cursecdn.com/static/img/18/players/199069.png,https://futhead.cursecdn.com/static/img/18/clubs/236.png,https://futhead.cursecdn.com/static/img/18/nations/103.png
80,kokorin,81,84,72,80,26,77,https://futhead.cursecdn.com/static/img/18/players/192086.png,https://futhead.cursecdn.com/static/img/18/clubs/100769.png,https://futhead.cursecdn.com/static/img/18/nations/40.png
80,rodrigo,87,81,72,87,28,70,https://futhead.cursecdn.com/static/img/18/players/198329.png,https://futhead.cursecdn.com/static/img/18/clubs/461.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
80,moreno,65,85,75,84,35,65,https://futhead.cursecdn.com/static/img/18/players/208093.png,https://futhead.cursecdn.com/static/img/18/clubs/452.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
80,uth,72,78,71,74,65,87,https://futhead.cursecdn.com/static/img/18/players/200318.png,https://futhead.cursecdn.com/static/img/18/clubs/10029.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
80,mariano,81,83,73,84,29,63,https://futhead.cursecdn.com/static/img/18/players/221639.png,https://futhead.cursecdn.com/static/img/18/clubs/66.png,https://futhead.cursecdn.com/static/img/18/nations/207.png
80,tosun,77,81,79,85,46,77,https://futhead.cursecdn.com/static/img/18/players/192991.png,https://futhead.cursecdn.com/static/img/18/clubs/7.png,https://futhead.cursecdn.com/static/img/18/nations/48.png
80,batshuayi,90,80,74,84,47,74,https://futhead.cursecdn.com/static/img/18/players/204529.png,https://futhead.cursecdn.com/static/img/18/clubs/22.png,https://futhead.cursecdn.com/static/img/18/nations/7.png
80,smolov,82,81,57,78,29,84,https://futhead.cursecdn.com/static/img/18/players/187491.png,https://futhead.cursecdn.com/static/img/18/clubs/112218.png,https://futhead.cursecdn.com/static/img/18/nations/40.png
80,podolski,87,83,75,79,35,68,https://futhead.cursecdn.com/static/img/18/players/150516.png,https://futhead.cursecdn.com/static/img/18/clubs/101146.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
80,welbeck,60,83,57,64,43,83,https://futhead.cursecdn.com/static/img/18/players/186146.png,https://futhead.cursecdn.com/static/img/18/clubs/1.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
80,eder,77,79,64,79,24,70,https://futhead.cursecdn.com/static/img/18/players/178311.png,https://futhead.cursecdn.com/static/img/18/clubs/44.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
80,batshuayi,78,81,61,77,44,85,https://futhead.cursecdn.com/static/img/18/players/204529.png,https://futhead.cursecdn.com/static/img/18/clubs/5.png,https://futhead.cursecdn.com/static/img/18/nations/7.png
80,antonio,53,81,70,74,38,83,https://futhead.cursecdn.com/static/img/18/players/190717.png,https://futhead.cursecdn.com/static/img/18/clubs/19.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
80,zaza,69,78,67,73,47,86,https://futhead.cursecdn.com/static/img/18/players/202685.png,https://futhead.cursecdn.com/static/img/18/clubs/461.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
80,germain,69,83,74,82,31,69,https://futhead.cursecdn.com/static/img/18/players/203280.png,https://futhead.cursecdn.com/static/img/18/clubs/219.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
80,boateng,53,81,70,74,38,83,https://futhead.cursecdn.com/static/img/18/players/173909.png,https://futhead.cursecdn.com/static/img/18/clubs/1824.png,https://futhead.cursecdn.com/static/img/18/nations/117.png
80,defoe,91,79,65,80,28,65,https://futhead.cursecdn.com/static/img/18/players/50542.png,https://futhead.cursecdn.com/static/img/18/clubs/1943.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
80,volland,76,82,69,79,25,68,https://futhead.cursecdn.com/static/img/18/players/200610.png,https://futhead.cursecdn.com/static/img/18/clubs/32.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
80,muriel,90,93,82,90,33,80,https://futhead.cursecdn.com/static/img/18/players/199110.png,https://futhead.cursecdn.com/static/img/18/clubs/481.png,https://futhead.cursecdn.com/static/img/18/nations/56.png
80,ibišević,82,90,79,86,42,81,https://futhead.cursecdn.com/static/img/18/players/162369.png,https://futhead.cursecdn.com/static/img/18/clubs/166.png,https://futhead.cursecdn.com/static/img/18/nations/8.png
80,baptistao,81,88,75,86,38,82,https://futhead.cursecdn.com/static/img/18/players/205976.png,https://futhead.cursecdn.com/static/img/18/clubs/452.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
80,rondón,79,87,70,83,25,74,https://futhead.cursecdn.com/static/img/18/players/189250.png,https://futhead.cursecdn.com/static/img/18/clubs/109.png,https://futhead.cursecdn.com/static/img/18/nations/61.png
80,enrich,87,88,75,89,23,72,https://futhead.cursecdn.com/static/img/18/players/194879.png,https://futhead.cursecdn.com/static/img/18/clubs/467.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
79,pléa,77,85,73,81,42,82,https://futhead.cursecdn.com/static/img/18/players/206467.png,https://futhead.cursecdn.com/static/img/18/clubs/23.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
79,bou,73,89,75,81,42,84,https://futhead.cursecdn.com/static/img/18/players/188955.png,https://futhead.cursecdn.com/static/img/18/clubs/101085.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
79,andone,96,84,75,81,37,71,https://futhead.cursecdn.com/static/img/18/players/225018.png,https://futhead.cursecdn.com/static/img/18/clubs/1808.png,https://futhead.cursecdn.com/static/img/18/nations/39.png
79,marega,86,85,78,87,30,68,https://futhead.cursecdn.com/static/img/18/players/227536.png,https://futhead.cursecdn.com/static/img/18/clubs/236.png,https://futhead.cursecdn.com/static/img/18/nations/126.png
79,adebayor,65,88,81,82,32,82,https://futhead.cursecdn.com/static/img/18/players/53050.png,https://futhead.cursecdn.com/static/img/18/clubs/101014.png,https://futhead.cursecdn.com/static/img/18/nations/144.png
79,love,96,84,75,81,37,71,https://futhead.cursecdn.com/static/img/18/players/137809.png,https://futhead.cursecdn.com/static/img/18/clubs/327.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
79,dzyuba,77,83,72,80,42,81,https://futhead.cursecdn.com/static/img/18/players/187607.png,https://futhead.cursecdn.com/static/img/18/clubs/110756.png,https://futhead.cursecdn.com/static/img/18/nations/40.png
79,wagner,79,85,61,78,28,72,https://futhead.cursecdn.com/static/img/18/players/184069.png,https://futhead.cursecdn.com/static/img/18/clubs/21.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
79,bou,75,83,65,76,40,88,https://futhead.cursecdn.com/static/img/18/players/188955.png,https://futhead.cursecdn.com/static/img/18/clubs/111678.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
79,gyan,75,83,65,76,40,88,https://futhead.cursecdn.com/static/img/18/players/168320.png,https://futhead.cursecdn.com/static/img/18/clubs/101020.png,https://futhead.cursecdn.com/static/img/18/nations/117.png
79,luís,78,84,77,82,22,74,https://futhead.cursecdn.com/static/img/18/players/203757.png,https://futhead.cursecdn.com/static/img/18/clubs/100767.png,https://futhead.cursecdn.com/static/img/18/nations/104.png
79,love,83,85,70,74,34,84,https://futhead.cursecdn.com/static/img/18/players/137809.png,https://futhead.cursecdn.com/static/img/18/clubs/113142.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
79,teodorczyk,71,87,72,79,42,83,https://futhead.cursecdn.com/static/img/18/players/201013.png,https://futhead.cursecdn.com/static/img/18/clubs/229.png,https://futhead.cursecdn.com/static/img/18/nations/37.png
79,jonathas,83,86,62,82,38,78,https://futhead.cursecdn.com/static/img/18/players/189169.png,https://futhead.cursecdn.com/static/img/18/clubs/485.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
79,jørgensen,83,81,71,81,23,74,https://futhead.cursecdn.com/static/img/18/players/199852.png,https://futhead.cursecdn.com/static/img/18/clubs/246.png,https://futhead.cursecdn.com/static/img/18/nations/13.png
79,rashford,86,83,71,85,38,77,https://futhead.cursecdn.com/static/img/18/players/231677.png,https://futhead.cursecdn.com/static/img/18/clubs/11.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
79,dzyuba,66,86,76,85,35,66,https://futhead.cursecdn.com/static/img/18/players/187607.png,https://futhead.cursecdn.com/static/img/18/clubs/100769.png,https://futhead.cursecdn.com/static/img/18/nations/40.png
79,soares,91,81,75,86,47,74,https://futhead.cursecdn.com/static/img/18/players/227476.png,https://futhead.cursecdn.com/static/img/18/clubs/236.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
79,doumbia,77,82,80,86,47,79,https://futhead.cursecdn.com/static/img/18/players/188428.png,https://futhead.cursecdn.com/static/img/18/clubs/237.png,https://futhead.cursecdn.com/static/img/18/nations/108.png
79,negredo,69,84,68,79,36,74,https://futhead.cursecdn.com/static/img/18/players/146439.png,https://futhead.cursecdn.com/static/img/18/clubs/327.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
79,wagner,70,83,64,76,46,79,https://futhead.cursecdn.com/static/img/18/players/184069.png,https://futhead.cursecdn.com/static/img/18/clubs/10029.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
79,gomis,82,80,71,80,23,73,https://futhead.cursecdn.com/static/img/18/players/159145.png,https://futhead.cursecdn.com/static/img/18/clubs/325.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
79,milik,78,83,61,76,26,70,https://futhead.cursecdn.com/static/img/18/players/205175.png,https://futhead.cursecdn.com/static/img/18/clubs/48.png,https://futhead.cursecdn.com/static/img/18/nations/37.png
79,alcácer,64,83,70,74,32,72,https://futhead.cursecdn.com/static/img/18/players/200454.png,https://futhead.cursecdn.com/static/img/18/clubs/241.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
79,rossi,92,79,66,82,28,66,https://futhead.cursecdn.com/static/img/18/players/162409.png,https://futhead.cursecdn.com/static/img/18/clubs/110556.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
79,correa,81,84,72,80,26,77,https://futhead.cursecdn.com/static/img/18/players/214997.png,https://futhead.cursecdn.com/static/img/18/clubs/240.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
79,vietto,87,81,72,87,28,70,https://futhead.cursecdn.com/static/img/18/players/207441.png,https://futhead.cursecdn.com/static/img/18/clubs/240.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
79,pléa,65,85,75,84,35,65,https://futhead.cursecdn.com/static/img/18/players/206467.png,https://futhead.cursecdn.com/static/img/18/clubs/72.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
79,bony,72,78,71,74,65,87,https://futhead.cursecdn.com/static/img/18/players/189963.png,https://futhead.cursecdn.com/static/img/18/clubs/1960.png,https://futhead.cursecdn.com/static/img/18/nations/108.png
79,sansone,81,83,73,84,29,63,https://futhead.cursecdn.com/static/img/18/players/201858.png,https://futhead.cursecdn.com/static/img/18/clubs/483.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
79,andone,77,81,79,85,46,77,https://futhead.cursecdn.com/static/img/18/players/225018.png,https://futhead.cursecdn.com/static/img/18/clubs/242.png,https://futhead.cursecdn.com/static/img/18/nations/39.png
79,gabbiadini,90,80,74,84,47,74,https://futhead.cursecdn.com/static/img/18/players/198683.png,https://futhead.cursecdn.com/static/img/18/clubs/17.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
78,bastón,82,81,57,78,29,84,https://futhead.cursecdn.com/static/img/18/players/194996.png,https://futhead.cursecdn.com/static/img/18/clubs/463.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
78,jiménez,87,83,75,79,35,68,https://futhead.cursecdn.com/static/img/18/players/204838.png,https://futhead.cursecdn.com/static/img/18/clubs/110.png,https://futhead.cursecdn.com/static/img/18/nations/83.png
78,bobadilla,60,83,57,64,43,83,https://futhead.cursecdn.com/static/img/18/players/183249.png,https://futhead.cursecdn.com/static/img/18/clubs/111019.png,https://futhead.cursecdn.com/static/img/18/nations/58.png
78,bastón,77,79,64,79,24,70,https://futhead.cursecdn.com/static/img/18/players/194996.png,https://futhead.cursecdn.com/static/img/18/clubs/1960.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
78,toko-ekambi,78,81,61,77,44,85,https://futhead.cursecdn.com/static/img/18/players/224069.png,https://futhead.cursecdn.com/static/img/18/clubs/483.png,https://futhead.cursecdn.com/static/img/18/nations/103.png
