Ovr,Name,Pac,Sho,Pas,Dri,Def,Phy,Pic,Club,Nation
82,vázquez,81,75,81,82,38,67,https://futhead.cursecdn.com/static/img/18/players/208618.png,https://futhead.cursecdn.com/static/img/18/clubs/243.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
82,lucas,93,74,75,86,45,62,https://futhead.cursecdn.com/static/img/18/players/200949.png,https://futhead.cursecdn.com/static/img/18/clubs/73.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
82,thauvin,82,76,78,83,36,63,https://futhead.cursecdn.com/static/img/18/players/204970.png,https://futhead.cursecdn.com/static/img/18/clubs/219.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
82,vela,84,79,77,82,25,66,https://futhead.cursecdn.com/static/img/18/players/169416.png,https://futhead.cursecdn.com/static/img/18/clubs/457.png,https://futhead.cursecdn.com/static/img/18/nations/83.png
81,anderson,92,75,77,86,53,62,https://futhead.cursecdn.com/static/img/18/players/201995.png,https://futhead.cursecdn.com/static/img/18/clubs/19.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
81,yarmolenko,81,78,80,82,37,76,https://futhead.cursecdn.com/static/img/18/players/194794.png,https://futhead.cursecdn.com/static/img/18/clubs/22.png,https://futhead.cursecdn.com/static/img/18/nations/49.png
81,berardi,85,80,76,83,30,72,https://futhead.cursecdn.com/static/img/18/players/210935.png,https://futhead.cursecdn.com/static/img/18/clubs/111974.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
81,anderson,92,75,77,86,53,62,https://futhead.cursecdn.com/static/img/18/players/201995.png,https://futhead.cursecdn.com/static/img/18/clubs/46.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
81,williams,93,78,73,79,34,79,https://futhead.cursecdn.com/static/img/18/players/216201.png,https://futhead.cursecdn.com/static/img/18/clubs/448.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
80,falqué,79,72,78,84,35,57,https://futhead.cursecdn.com/static/img/18/players/190264.png,https://futhead.cursecdn.com/static/img/18/clubs/54.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
79,verdi,88,67,78,85,38,56,https://futhead.cursecdn.com/static/img/18/players/196889.png,https://futhead.cursecdn.com/static/img/18/clubs/48.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
79,traoré,88,71,72,84,37,67,https://futhead.cursecdn.com/static/img/18/players/207948.png,https://futhead.cursecdn.com/static/img/18/clubs/66.png,https://futhead.cursecdn.com/static/img/18/nations/101.png
79,verdi,88,67,78,85,38,56,https://futhead.cursecdn.com/static/img/18/players/196889.png,https://futhead.cursecdn.com/static/img/18/clubs/189.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
79,malcom,83,73,74,82,20,63,https://futhead.cursecdn.com/static/img/18/players/222737.png,https://futhead.cursecdn.com/static/img/18/clubs/59.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
79,feghouli,86,71,72,82,32,61,https://futhead.cursecdn.com/static/img/18/players/184881.png,https://futhead.cursecdn.com/static/img/18/clubs/325.png,https://futhead.cursecdn.com/static/img/18/nations/97.png
78,neres,87,72,69,83,34,63,https://futhead.cursecdn.com/static/img/18/players/236632.png,https://futhead.cursecdn.com/static/img/18/clubs/245.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
78,traoré,88,69,70,84,33,64,https://futhead.cursecdn.com/static/img/18/players/207948.png,https://futhead.cursecdn.com/static/img/18/clubs/66.png,https://futhead.cursecdn.com/static/img/18/nations/101.png
78,mamaev,78,74,79,78,67,66,https://futhead.cursecdn.com/static/img/18/players/187736.png,https://futhead.cursecdn.com/static/img/18/clubs/112218.png,https://futhead.cursecdn.com/static/img/18/nations/40.png
78,susaeta,74,71,82,78,28,64,https://futhead.cursecdn.com/static/img/18/players/189354.png,https://futhead.cursecdn.com/static/img/18/clubs/448.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
78,hamouma,78,78,77,79,43,65,https://futhead.cursecdn.com/static/img/18/players/192722.png,https://futhead.cursecdn.com/static/img/18/clubs/1819.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
78,eysseric,72,77,79,77,38,65,https://futhead.cursecdn.com/static/img/18/players/201878.png,https://futhead.cursecdn.com/static/img/18/clubs/110374.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
78,verdi,88,66,76,84,35,55,https://futhead.cursecdn.com/static/img/18/players/196889.png,https://futhead.cursecdn.com/static/img/18/clubs/189.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
78,honda,76,71,81,82,48,66,https://futhead.cursecdn.com/static/img/18/players/186581.png,https://futhead.cursecdn.com/static/img/18/clubs/110147.png,https://futhead.cursecdn.com/static/img/18/nations/163.png
77,harit,81,66,73,83,42,45,https://futhead.cursecdn.com/static/img/18/players/232097.png,https://futhead.cursecdn.com/static/img/18/clubs/34.png,https://futhead.cursecdn.com/static/img/18/nations/129.png
77,jahanbakhsh,86,75,69,79,42,72,https://futhead.cursecdn.com/static/img/18/players/215871.png,https://futhead.cursecdn.com/static/img/18/clubs/1906.png,https://futhead.cursecdn.com/static/img/18/nations/161.png
77,harit,81,66,73,83,42,45,https://futhead.cursecdn.com/static/img/18/players/232097.png,https://futhead.cursecdn.com/static/img/18/clubs/34.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
77,chiesa,82,73,69,80,32,61,https://futhead.cursecdn.com/static/img/18/players/235805.png,https://futhead.cursecdn.com/static/img/18/clubs/110374.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
76,iturbe,92,70,66,80,25,54,https://futhead.cursecdn.com/static/img/18/players/199151.png,https://futhead.cursecdn.com/static/img/18/clubs/1881.png,https://futhead.cursecdn.com/static/img/18/nations/58.png
76,dias,85,69,67,80,37,65,https://futhead.cursecdn.com/static/img/18/players/229453.png,https://futhead.cursecdn.com/static/img/18/clubs/14.png,https://futhead.cursecdn.com/static/img/18/nations/38.png
76,berghuis,75,76,73,78,37,57,https://futhead.cursecdn.com/static/img/18/players/200260.png,https://futhead.cursecdn.com/static/img/18/clubs/246.png,https://futhead.cursecdn.com/static/img/18/nations/34.png
76,costa,92,71,68,79,32,62,https://futhead.cursecdn.com/static/img/18/players/221743.png,https://futhead.cursecdn.com/static/img/18/clubs/110.png,https://futhead.cursecdn.com/static/img/18/nations/38.png
